scenario,CO2 vs. non-CO2,SLCP vs. Kyoto,Species,Sub-Sector,Year,Total Temperature Anomaly,Avoided Warming,BAU Sub-Sector/Species Attributable Warming,Striving Sub-Sector/Species Attributable Warming
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2039.0,1.9752252278280686,1.0843588295506024e-05,7.684479339697958e-05,6.600120510147356e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2039.0,1.9750017466822696,0.00023432473409457089,0.000630438607431838,0.0003961138733372671
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2039.0,1.975017574276404,0.00021849713996013875,0.0018693685890696088,0.00165087144910947
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2039.0,1.9749885683064132,0.0002475031099509195,0.0017043473546771715,0.001456844244726252
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2039.0,1.9751996632669437,3.6408149420408265e-05,0.0005379172675599175,0.0005015091181395093
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2039.0,1.9751706348465168,6.543656984736579e-05,0.0006327555051077738,0.000567318935260408
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2039.0,1.9746367352980434,0.000599336118320748,0.009681623089735414,0.009082286971414666
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2039.0,1.9745590174784438,0.000677053937920391,0.007469222070404236,0.0067921681324838445
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2039.0,1.9751382515830351,9.781983332901589e-05,0.002560430652136292,0.002462610818807276
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2039.0,1.9750563329272914,0.00017973848907271162,0.0034614339486271906,0.003281695459554479
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2039.0,1.9752347927621143,1.278654249814437e-06,2.018853181584568e-05,1.890987756603124e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2039.0,1.975234629229559,1.4421868050895625e-06,1.580532037559479e-05,1.4363133570505227e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2039.0,1.9752358632871314,2.0812923273716422e-07,5.362575351330889e-06,5.154446118593725e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2039.0,1.9752356876857236,3.8373064059626927e-07,7.193734372856753e-06,6.810003732260483e-06
ssp119,non-CO2,SLCP,,,2040.0,1.9809914024003494,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2040.0,1.980181007703526,0.0008103946968234244,0.001970503338425189,0.0011601086416017647
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2040.0,1.9799993640213869,0.0009920383789625564,0.0021298286873561167,0.0011377903083935603
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2040.0,1.9809794919841515,1.1910416197968843e-05,7.66214979719404e-05,6.471108177397156e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2040.0,1.98074154911344,0.00024985328690951825,0.0006272483894216307,0.0003773951025121125
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2040.0,1.9807375385707804,0.0002538638295690454,0.0018877614738830317,0.0016338976443139863
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2040.0,1.980701158093181,0.0002902443071683969,0.0017469276586641325,0.0014566833514957356
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2040.0,1.980948470813189,4.293158716039969e-05,0.0005497428075409427,0.000506811220380543
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2040.0,1.9809157236439354,7.567875641401045e-05,0.0006346381007424906,0.0005589593443284802
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2040.0,1.980289832852777,0.0007015695475725003,0.009903940394049515,0.009202370846477015
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2040.0,1.9801920516120732,0.0007993507882761985,0.007730636437809801,0.006931285649533603
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2040.0,1.9808752770982343,0.00011612530211513317,0.0026382609948643054,0.0025221356927491723
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2040.0,1.9807818959388435,0.00020950646150597052,0.003526867125576816,0.0033173606640708453
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2040.0,1.98098990119335,1.5012069993769472e-06,2.058897323364839e-05,1.908776623427144e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2040.0,1.9809896948557961,1.707544553308793e-06,1.6325489929913672e-05,1.461794537660488e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2040.0,1.9809911546200374,2.477803120459754e-07,5.511637077182385e-06,5.26385676513641e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2040.0,1.9809909537464168,4.4865393267201625e-07,7.303956298887471e-06,6.855302366215454e-06
ssp119,non-CO2,SLCP,,,2041.0,1.984343146832251,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2041.0,1.983484826390107,0.0008583204421439561,0.0019634714946936693,0.0011051510525497132
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2041.0,1.9832774349149265,0.0010657119173245189,0.0021526116354770863,0.0010868997181525675
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2041.0,1.9843301564480513,1.2990384199662586e-05,7.64292835591096e-05,6.343889935944702e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2041.0,1.9840782901138594,0.00026485671839160396,0.0006244730195750225,0.0003596163011834186
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2041.0,1.9840515997063028,0.0002915471259481439,0.0019052574555731283,0.0016137103296249844
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2041.0,1.9840066739394115,0.0003364728928394456,0.001789015627403634,0.0014525427345641884
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2041.0,1.9842930998065016,5.004702574940012e-05,0.0005617623038249864,0.0005117152780755863
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2041.0,1.984256653962565,8.649286968598346e-05,0.0006361921922259928,0.0005496993225400093
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2041.0,1.9835310065509741,0.0008121402812768519,0.010126569798422524,0.009314429517145673
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2041.0,1.9834098211966475,0.0009333256356034436,0.007995468877854295,0.007062143242250851
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2041.0,1.9842068112384226,0.0001363355938284183,0.00271778480127427,0.0025814492074458517
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2041.0,1.984101690094996,0.00024145673725506356,0.00359194250888617,0.0033504857716311065
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2041.0,1.9843414046521606,1.7421800904138252e-06,2.0987406533778952e-05,1.9245226443365127e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2041.0,1.9843411482641922,1.9985680588252563e-06,1.6850238008903062e-05,1.4851669950077806e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2041.0,1.9843428552233187,2.9160893233459717e-07,5.663676953426844e-06,5.372068021092247e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2041.0,1.9843426284092054,5.184230456034555e-07,7.412542332385641e-06,6.8941192867821854e-06
ssp119,non-CO2,SLCP,,,2042.0,2.0113668176720307,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2042.0,2.0104618075132636,0.0009050101587670945,0.0019573286322471795,0.001052318473480085
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2042.0,2.010231486926472,0.0011353307455586048,0.0021707903550796104,0.0010354596095210056
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2042.0,2.0113527213307876,1.4096341243163835e-05,7.630906829447781e-05,6.221272705131398e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2042.0,2.0110876265273423,0.00027919114468843986,0.0006216824875799887,0.0003424913428915488
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2042.0,2.0110353648633055,0.0003314528087252633,0.0019218295293326193,0.001590376720607356
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2042.0,2.0109809392045253,0.00038587846750548493,0.0018301218624658944,0.0014442433949604094
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2042.0,2.011309058153843,5.775951818787206e-05,0.0005739517941489858,0.0005161922759611137
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2042.0,2.0112690070282455,9.78106437852233e-05,0.0006373680886562205,0.0005395574448709972
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2042.0,2.010435673041891,0.0009311446301398796,0.010349509218671393,0.009418364588531514
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2042.0,2.0102881859841317,0.001078631687899012,0.008262662551383304,0.007184030863484292
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2042.0,2.0112082860635203,0.00015853160851042603,0.002799022265001838,0.002640490656491412
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2042.0,2.0110913063094578,0.0002755113625729777,0.0036565430041308744,0.0033810316415578967
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2042.0,2.011364816022178,2.0016498525343707e-06,2.1383997643731334e-05,1.9382347791196963e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2042.0,2.011364503151594,2.3145204366414873e-06,1.737756789088607e-05,1.5063047454244582e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2042.0,2.011366477901611,3.3977041979937894e-07,5.818769633236798e-06,5.478999213437419e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2042.0,2.011366224831321,5.928407098565458e-07,7.519343664164069e-06,6.926502954307523e-06
ssp119,non-CO2,SLCP,,,2043.0,1.9937839799346386,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2043.0,1.9928332876425392,0.000950692292099431,0.0019519082178691693,0.0010012159257697384
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2043.0,1.992582247612018,0.0012017323226205523,0.0021853420379138733,0.000983609715293321
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2043.0,1.9937687547241616,1.5225210477032292e-05,7.624670773598297e-05,6.1021497258950674e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2043.0,1.9934910125334333,0.00029296740120532405,0.0006188903718891137,0.0003259229706837896
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2043.0,1.9934105056221554,0.00037347431248324625,0.0019374427507172776,0.0015639684382340313
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2043.0,1.9933458058059357,0.0004381741287029506,0.0018698630537048455,0.001431688925001895
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2043.0,1.9937179085738261,6.607136081249187e-05,0.0005862831397729362,0.0005202117789604443
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2043.0,1.9936744155687662,0.00010956436587239438,0.0006381256407492764,0.000528561274876882
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2043.0,1.9927252526596515,0.0010587272749871257,0.01057292361602813,0.009514196341041004
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2043.0,1.9925488916907748,0.0012350882438638688,0.008531632462728922,0.007296544218865053
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2043.0,1.9936011752176879,0.0001828047169507574,0.0028820471647881263,0.002699242447837369
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2043.0,1.9934723650966468,0.0003116148379918027,0.0037206323749139347,0.003409017536922132
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2043.0,1.9937817002910343,2.279643604330417e-06,2.1778832460128683e-05,1.9499188855798266e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2043.0,1.9937813251743883,2.654760250297983e-06,1.790588898997747e-05,1.5251128739679487e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2043.0,1.9937835875217098,3.924129288179756e-07,5.976951838793099e-06,5.584538909975123e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2043.0,1.9937833082276268,6.717070117900903e-07,7.624229074965072e-06,6.952522063174982e-06
ssp119,non-CO2,SLCP,,,2044.0,1.9924668468351032,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2044.0,1.9914713705999587,0.0009954762351445101,0.0019470163006285457,0.0009515400654840356
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2044.0,1.9912007277729367,0.0012661190621665597,0.0021977901812075817,0.0009316711190410221
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2044.0,1.9924504743881004,1.6372447002810375e-05,7.622459021283667e-05,5.98521432100263e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2044.0,1.9921605417003188,0.0003063051347844681,0.0006161594030367201,0.00030985426825225204
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2044.0,1.9920493243541442,0.00041752248095905387,0.001952147505527746,0.001534625024568692
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2044.0,1.991973680684261,0.0004931661508422724,0.0019081033227894562,0.0014149371719471837
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2044.0,1.9923918591386711,7.498769643210501e-05,0.0005987557981159686,0.0005237681016838636
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2044.0,1.9923451483036068,0.00012169853149646137,0.0006384662322831414,0.00051676770078668
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2044.0,1.9912720404089979,0.001194806426105366,0.010796594583236674,0.009601788157131308
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2044.0,1.9910644218999316,0.00140242493517162,0.008801692044629661,0.007399267109458041
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2044.0,1.9922576406202726,0.0002092062148306706,0.00296679196479932,0.0027575857499686496
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2044.0,1.9921171846138368,0.00034966222126642243,0.003784103137299377,0.0034344409160329548
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2044.0,1.9924642706704765,2.5761646267330462e-06,2.217204362220393e-05,1.9595878995470883e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2044.0,1.9924638278979359,3.01893716736501e-06,1.843437050386143e-05,1.541543333649642e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2044.0,1.9924663971455987,4.496895045225102e-07,6.138279645906408e-06,5.688590141383898e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2044.0,1.9924660919866302,7.54848473061287e-07,7.727144738733926e-06,6.9722962656726395e-06
ssp119,non-CO2,SLCP,,,2045.0,1.9987624239636028,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2045.0,1.9977229615799856,0.0010394623836171846,0.0019425348630683903,0.0009030724794512057
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2045.0,1.997433296166677,0.0013291277969258442,0.0022088864498073235,0.0008797586528814794
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2045.0,1.998744888604471,1.7535359131848338e-05,7.623273791157459e-05,5.869737877972625e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2045.0,1.9984431481344027,0.0003192758292001052,0.0006135086199625661,0.0002942327907624609
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2045.0,1.998298921716159,0.0004635022474437367,0.0019659862657646077,0.001502484018320871
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2045.0,1.9982117348831538,0.0005506890804489739,0.0019447780755252886,0.0013940889950763147
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2045.0,1.9986779118965419,8.451206706094894e-05,0.0006113664573386135,0.0005268543902776646
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2045.0,1.9986282641750497,0.00013415978855313426,0.0006383964590173097,0.0005042366704641754
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2045.0,1.9974230455528938,0.001339378410708969,0.01102048584633053,0.009681107435621561
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2045.0,1.9971818713459546,0.0015805526176482232,0.009072553426225705,0.007492000808577481
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2045.0,1.9985246210358747,0.00023780292772812572,0.003053253244911236,0.0028154503171831102
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2045.0,1.9983728459979373,0.00038957796566552183,0.003846918291207535,0.003457340325542013
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2045.0,1.9987595327863337,2.8911772691486703e-06,2.2563691471688685e-05,1.9672514202540015e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2045.0,1.9987590171516305,3.4068119723063006e-06,1.896245573806965e-05,1.555564376576335e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2045.0,1.998761912221884,5.117417187783246e-07,6.302775336974875e-06,5.7910336181965505e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2045.0,1.9987615818791309,8.420844719303489e-07,7.828044746416296e-06,6.985960274485947e-06
ssp119,non-CO2,SLCP,,,2046.0,2.004901774574859,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2046.0,2.0038190379472507,0.0010827366276084938,0.0019383844195779432,0.0008556477919694494
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2046.0,2.003510661722907,0.0013911128519521476,0.0022190106281776423,0.0008278977762254947
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2046.0,2.004883062398325,1.8712176534041447e-05,7.626497679025235e-05,5.75528002562109e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2046.0,2.004569849623012,0.0003319249518471956,0.0006109376624943152,0.00027901271064711963
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2046.0,2.0043904620693906,0.0005113125054685419,0.0019789875549238722,0.0014676750494553303
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2046.0,2.0042911868739273,0.0006105877009319194,0.0019798500853696055,0.0013692623844376861
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2046.0,2.0048071283338085,9.464624105071096e-05,0.0006241069653971643,0.0005294607243464533
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2046.0,2.00475487920007,0.00014689537478940196,0.0006379228033535078,0.0004910274285641059
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2046.0,2.0034092803194614,0.0014924942553977694,0.011244678572744027,0.009752184317346257
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2046.0,2.003132285868394,0.0017694887064649834,0.009344158812055525,0.007574670105590542
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2046.0,2.004633101736574,0.00026867283828524435,0.003141469439272182,0.0028727966009869377
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2046.0,2.004470469624615,0.00043130495024401583,0.003909083125545276,0.0034777781753012604
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2046.0,2.004898549958569,3.224616289987381e-06,2.2953763232802515e-05,1.9729146942815134e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2046.0,2.0048979563873974,3.8181874617571054e-06,1.9489709201625516e-05,1.567152173986841e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2046.0,2.004901195863573,5.787112860033972e-07,6.470445199191488e-06,5.891733913188091e-06
ssp119_N2O_TRA_OT_RAI_striving,non-CO2,Kyoto,N2O,TRA_OT_RAI,2046.0,2.004900841339605,9.332352539637156e-07,7.926878097475054e-06,6.9936428435113385e-06
ssp119,non-CO2,SLCP,,,2047.0,2.012845000010899,0.0,,
ssp119_BC_TRA_OT_AGR_striving,non-CO2,SLCP,BC,TRA_OT_AGR,2047.0,2.011720143701771,0.0011248563091279529,0.0019339279486869643,0.0008090716395590114
ssp119_BC_TRA_OT_CNS_striving,non-CO2,SLCP,BC,TRA_OT_CNS,2047.0,2.011392879760193,0.0014521202507058462,0.0022281800643493277,0.0007760598136434815
ssp119_BC_TRA_OT_OTHER_striving,non-CO2,SLCP,BC,TRA_OT_OTHER,2047.0,2.0128250774109704,1.9922599928445806e-05,7.636708334368691e-05,5.644448341524111e-05
ssp119_BC_TRA_OT_RAI_striving,non-CO2,SLCP,BC,TRA_OT_RAI,2047.0,2.012501298939435,0.00034370107146397544,0.000607786076696204,0.00026408500523222855
ssp119_CH4_TRA_OT_AGR_striving,non-CO2,Kyoto,CH4,TRA_OT_AGR,2047.0,2.0122842891818826,0.0005607108290162088,0.001991004971279242,0.0014302941422630333
ssp119_CH4_TRA_OT_CNS_striving,non-CO2,Kyoto,CH4,TRA_OT_CNS,2047.0,2.012172353689174,0.0006726463217248124,0.0020132178802008127,0.0013405715584760003
ssp119_CH4_TRA_OT_OTHER_striving,non-CO2,Kyoto,CH4,TRA_OT_OTHER,2047.0,2.0127396061973992,0.00010539381349961019,0.000636973212322367,0.0005315793988227568
ssp119_CH4_TRA_OT_RAI_striving,non-CO2,Kyoto,CH4,TRA_OT_RAI,2047.0,2.01268516867352,0.00015983133737895727,0.0006370249167573228,0.0004771935793783655
ssp119_CO2 FFI_TRA_OT_AGR_striving,CO2,Kyoto,CO2 FFI,TRA_OT_AGR,2047.0,2.011191058763204,0.0016539412476950233,0.011468977420213022,0.009815036172517999
ssp119_CO2 FFI_TRA_OT_CNS_striving,CO2,Kyoto,CO2 FFI,TRA_OT_CNS,2047.0,2.0108757995314623,0.001969200479436495,0.009616456655737515,0.0076472561763010205
ssp119_CO2 FFI_TRA_OT_OTHER_striving,CO2,Kyoto,CO2 FFI,TRA_OT_OTHER,2047.0,2.012543082899376,0.00030191711152305345,0.003231544660780905,0.0029296275492578516
ssp119_CO2 FFI_TRA_OT_RAI_striving,CO2,Kyoto,CO2 FFI,TRA_OT_RAI,2047.0,2.0123702460223503,0.00047475398854857076,0.003970579614965608,0.0034958256264170373
ssp119_N2O_TRA_OT_AGR_striving,non-CO2,Kyoto,N2O,TRA_OT_AGR,2047.0,2.0128414242710435,3.575739855321558e-06,2.3341444105540177e-05,1.976570425021862e-05
ssp119_N2O_TRA_OT_CNS_striving,non-CO2,Kyoto,N2O,TRA_OT_CNS,2047.0,2.012840747442964,4.25256793468165e-06,2.0015411626328472e-05,1.5762843691646822e-05
ssp119_N2O_TRA_OT_OTHER_striving,non-CO2,Kyoto,N2O,TRA_OT_OTHER,2047.0,2.012844349260658,6.507502408048538e-07,6.641319781230948e-06,5.990569540426094e-06
