Scenario,Region,Sector,Sub-Sector,Species,Units,Year,ems,Source,GWP20,GWP100
Striving,LAME_REST,off-road,TRA_OT_AGR,ch4,kt,2010,0.63,TTW,0.051975,0.018774000000000002
Striving,LAME_REST,off-road,TRA_OT_RAI,ch4,kt,2010,0.01,TTW,0.0008250000000000001,0.000298
Striving,LAME_REST,off-road,TRA_OT_OTHER,ch4,kt,2010,0.02,TTW,0.0016500000000000002,0.000596
Striving,MEXI_WHOL,off-road,TRA_OT_CNS,ch4,kt,2010,0.1,TTW,0.00825,0.0029800000000000004
Striving,MEXI_WHOL,off-road,TRA_OT_AGR,ch4,kt,2010,0.37,TTW,0.030525,0.011026
Striving,MEXI_WHOL,off-road,TRA_OT_RAI,ch4,kt,2010,0.1,TTW,0.00825,0.0029800000000000004
Striving,MEXI_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2010,0.0,TTW,0.0,0.0
Striving,MIDD_EAST,off-road,TRA_OT_CNS,ch4,kt,2010,0.93,TTW,0.07672500000000002,0.027714000000000003
Striving,MIDD_EAST,off-road,TRA_OT_AGR,ch4,kt,2010,0.64,TTW,0.05280000000000001,0.019072
Striving,MIDD_EAST,off-road,TRA_OT_RAI,ch4,kt,2010,0.0,TTW,0.0,0.0
Striving,MIDD_EAST,off-road,TRA_OT_OTHER,ch4,kt,2010,0.06,TTW,0.00495,0.001788
Striving,OCEA_WHOL,off-road,TRA_OT_CNS,ch4,kt,2010,0.17,TTW,0.014025000000000001,0.005066000000000001
Striving,OCEA_WHOL,off-road,TRA_OT_AGR,ch4,kt,2010,0.29,TTW,0.023925,0.008642
Striving,OCEA_WHOL,off-road,TRA_OT_RAI,ch4,kt,2010,0.14,TTW,0.011550000000000001,0.004172
Striving,OCEA_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2010,0.07,TTW,0.005775000000000001,0.002086
Striving,RUSS_PLUS,off-road,TRA_OT_CNS,ch4,kt,2010,0.18,TTW,0.01485,0.005364
Striving,RUSS_PLUS,off-road,TRA_OT_AGR,ch4,kt,2010,0.45,TTW,0.037125,0.01341
Striving,RUSS_PLUS,off-road,TRA_OT_RAI,ch4,kt,2010,0.27,TTW,0.022275000000000003,0.008046000000000001
Striving,RUSS_PLUS,off-road,TRA_OT_OTHER,ch4,kt,2010,0.27,TTW,0.022275000000000003,0.008046000000000001
Striving,SAFR_WHOL,off-road,TRA_OT_CNS,ch4,kt,2010,0.08,TTW,0.006600000000000001,0.002384
Striving,SAFR_WHOL,off-road,TRA_OT_AGR,ch4,kt,2010,0.1,TTW,0.00825,0.0029800000000000004
Striving,SAFR_WHOL,off-road,TRA_OT_RAI,ch4,kt,2010,0.01,TTW,0.0008250000000000001,0.000298
Striving,SAFR_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2010,0.02,TTW,0.0016500000000000002,0.000596
Striving,SOEA_ASIA,off-road,TRA_OT_CNS,ch4,kt,2010,0.31,TTW,0.025575,0.009238
Striving,SOEA_ASIA,off-road,TRA_OT_AGR,ch4,kt,2010,0.56,TTW,0.046200000000000005,0.016688
Striving,SOEA_ASIA,off-road,TRA_OT_RAI,ch4,kt,2010,0.05,TTW,0.004125,0.0014900000000000002
Striving,SOEA_ASIA,off-road,TRA_OT_OTHER,ch4,kt,2010,0.01,TTW,0.0008250000000000001,0.000298
Striving,SOUA_REST,off-road,TRA_OT_CNS,ch4,kt,2010,0.03,TTW,0.002475,0.000894
Striving,SOUA_REST,off-road,TRA_OT_AGR,ch4,kt,2010,0.1,TTW,0.00825,0.0029800000000000004
Striving,SOUA_REST,off-road,TRA_OT_RAI,ch4,kt,2010,0.08,TTW,0.006600000000000001,0.002384
Striving,SOUA_REST,off-road,TRA_OT_OTHER,ch4,kt,2010,0.03,TTW,0.002475,0.000894
Striving,TURK_WHOL,off-road,TRA_OT_CNS,ch4,kt,2010,0.01,TTW,0.0008250000000000001,0.000298
Striving,TURK_WHOL,off-road,TRA_OT_AGR,ch4,kt,2010,0.62,TTW,0.05115,0.018476
Striving,TURK_WHOL,off-road,TRA_OT_RAI,ch4,kt,2010,0.03,TTW,0.002475,0.000894
Striving,TURK_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2010,0.02,TTW,0.0016500000000000002,0.000596
Striving,UKRA_PLUS,off-road,TRA_OT_CNS,ch4,kt,2010,0.06,TTW,0.00495,0.001788
Striving,UKRA_PLUS,off-road,TRA_OT_AGR,ch4,kt,2010,0.27,TTW,0.022275000000000003,0.008046000000000001
Striving,UKRA_PLUS,off-road,TRA_OT_RAI,ch4,kt,2010,0.06,TTW,0.00495,0.001788
Striving,UKRA_PLUS,off-road,TRA_OT_OTHER,ch4,kt,2010,0.0,TTW,0.0,0.0
Striving,USAM_WHOL,off-road,TRA_OT_CNS,ch4,kt,2010,0.17,TTW,0.014025000000000001,0.005066000000000001
Striving,USAM_WHOL,off-road,TRA_OT_AGR,ch4,kt,2010,1.79,TTW,0.147675,0.05334200000000001
Striving,USAM_WHOL,off-road,TRA_OT_RAI,ch4,kt,2010,1.49,TTW,0.122925,0.044402000000000004
Striving,USAM_WHOL,off-road,TRA_OT_OTHER,ch4,kt,2010,1.28,TTW,0.10560000000000001,0.038144
Striving,WEST_EURO,off-road,TRA_OT_CNS,ch4,kt,2010,1.24,TTW,0.1023,0.036952
Striving,WEST_EURO,off-road,TRA_OT_AGR,ch4,kt,2010,1.77,TTW,0.14602500000000002,0.052746
Striving,WEST_EURO,off-road,TRA_OT_RAI,ch4,kt,2010,0.38,TTW,0.03135,0.011324
Striving,WEST_EURO,off-road,TRA_OT_OTHER,ch4,kt,2010,4.06,TTW,0.33494999999999997,0.12098799999999998
Striving,AFRI_EAST,off-road,TRA_OT_CNS,co2,Mt,2045,1.0279999999999998,TTW,1.0279999999999998,1.0279999999999998
Striving,AFRI_EAST,off-road,TRA_OT_AGR,co2,Mt,2045,0.04199999999999999,TTW,0.04199999999999999,0.04199999999999999
Striving,AFRI_EAST,off-road,TRA_OT_RAI,co2,Mt,2045,0.12199999999999997,TTW,0.12199999999999997,0.12199999999999997
Striving,AFRI_EAST,off-road,TRA_OT_OTHER,co2,Mt,2045,0.21035700000000004,TTW,0.21035700000000004,0.21035700000000004
Striving,AFRI_NORT,off-road,TRA_OT_CNS,co2,Mt,2045,0.9639999999999999,TTW,0.9639999999999999,0.9639999999999999
Striving,AFRI_NORT,off-road,TRA_OT_AGR,co2,Mt,2045,1.9199999999999995,TTW,1.9199999999999995,1.9199999999999995
Striving,AFRI_NORT,off-road,TRA_OT_RAI,co2,Mt,2045,0.07799999999999999,TTW,0.07799999999999999,0.07799999999999999
Striving,AFRI_NORT,off-road,TRA_OT_OTHER,co2,Mt,2045,0.36514800000000014,TTW,0.36514800000000014,0.36514800000000014
Striving,AFRI_WEST,off-road,TRA_OT_CNS,co2,Mt,2045,1.8699999999999994,TTW,1.8699999999999994,1.8699999999999994
Striving,AFRI_WEST,off-road,TRA_OT_AGR,co2,Mt,2045,0.13399999999999998,TTW,0.13399999999999998,0.13399999999999998
Striving,AFRI_WEST,off-road,TRA_OT_RAI,co2,Mt,2045,0.5379999999999999,TTW,0.5379999999999999,0.5379999999999999
Striving,AFRI_WEST,off-road,TRA_OT_OTHER,co2,Mt,2045,0.2222640000000001,TTW,0.2222640000000001,0.2222640000000001
Striving,ASIA_STAN,off-road,TRA_OT_CNS,co2,Mt,2045,0.4699999999999999,TTW,0.4699999999999999,0.4699999999999999
Striving,ASIA_STAN,off-road,TRA_OT_AGR,co2,Mt,2045,0.18199999999999997,TTW,0.18199999999999997,0.18199999999999997
Striving,ASIA_STAN,off-road,TRA_OT_RAI,co2,Mt,2045,0.10999999999999999,TTW,0.10999999999999999,0.10999999999999999
Striving,ASIA_STAN,off-road,TRA_OT_OTHER,co2,Mt,2045,0.17662050000000007,TTW,0.17662050000000007,0.17662050000000007
Striving,BRAZ_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,0.10799999999999998,TTW,0.10799999999999998,0.10799999999999998
Striving,BRAZ_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,3.265999999999999,TTW,3.265999999999999,3.265999999999999
Striving,BRAZ_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,0.6379999999999999,TTW,0.6379999999999999,0.6379999999999999
Striving,BRAZ_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,1.7344530000000005,TTW,1.7344530000000005,1.7344530000000005
Striving,CANA_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,1.8899999999999995,TTW,1.8899999999999995,1.8899999999999995
Striving,CANA_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,2.2719999999999994,TTW,2.2719999999999994,2.2719999999999994
Striving,CANA_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,1.0139999999999998,TTW,1.0139999999999998,1.0139999999999998
Striving,CANA_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,2.0896785,TTW,2.0896785,2.0896785
Striving,CEAM_REST,off-road,TRA_OT_CNS,co2,Mt,2045,0.29399999999999993,TTW,0.29399999999999993,0.29399999999999993
Striving,CEAM_REST,off-road,TRA_OT_AGR,co2,Mt,2045,0.10999999999999999,TTW,0.10999999999999999,0.10999999999999999
Striving,CEAM_REST,off-road,TRA_OT_RAI,co2,Mt,2045,0.0,TTW,0.0,0.0
Striving,CEAM_REST,off-road,TRA_OT_OTHER,co2,Mt,2045,0.21928725000000007,TTW,0.21928725000000007,0.21928725000000007
Striving,CENT_EURO,off-road,TRA_OT_CNS,co2,Mt,2045,0.4499999999999999,TTW,0.4499999999999999,0.4499999999999999
Striving,CENT_EURO,off-road,TRA_OT_AGR,co2,Mt,2045,0.8899999999999998,TTW,0.8899999999999998,0.8899999999999998
Striving,CENT_EURO,off-road,TRA_OT_RAI,co2,Mt,2045,0.16599999999999995,TTW,0.16599999999999995,0.16599999999999995
Striving,CENT_EURO,off-road,TRA_OT_OTHER,co2,Mt,2045,0.04465125000000001,TTW,0.04465125000000001,0.04465125000000001
Striving,CHIN_PLUS,off-road,TRA_OT_CNS,co2,Mt,2045,14.373999999999997,TTW,14.373999999999997,14.373999999999997
Striving,CHIN_PLUS,off-road,TRA_OT_AGR,co2,Mt,2045,9.569999999999999,TTW,9.569999999999999,9.569999999999999
Striving,CHIN_PLUS,off-road,TRA_OT_RAI,co2,Mt,2045,1.2039999999999997,TTW,1.2039999999999997,1.2039999999999997
Striving,CHIN_PLUS,off-road,TRA_OT_OTHER,co2,Mt,2045,15.519782250000004,TTW,15.519782250000004,15.519782250000004
Striving,INDI_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,13.307999999999998,TTW,13.307999999999998,13.307999999999998
Striving,INDI_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,4.761999999999999,TTW,4.761999999999999,4.761999999999999
Striving,INDI_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,2.2059999999999995,TTW,2.2059999999999995,2.2059999999999995
Striving,INDI_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,2.855695500000001,TTW,2.855695500000001,2.855695500000001
Striving,INDO_PLUS,off-road,TRA_OT_CNS,co2,Mt,2045,1.3979999999999997,TTW,1.3979999999999997,1.3979999999999997
Striving,INDO_PLUS,off-road,TRA_OT_AGR,co2,Mt,2045,1.0359999999999998,TTW,1.0359999999999998,1.0359999999999998
Striving,INDO_PLUS,off-road,TRA_OT_RAI,co2,Mt,2045,0.0,TTW,0.0,0.0
Striving,INDO_PLUS,off-road,TRA_OT_OTHER,co2,Mt,2045,1.5846232500000004,TTW,1.5846232500000004,1.5846232500000004
Striving,JAPA_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,1.1679999999999997,TTW,1.1679999999999997,1.1679999999999997
Striving,JAPA_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,1.3399999999999996,TTW,1.3399999999999996,1.3399999999999996
Striving,JAPA_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,0.003999999999999999,TTW,0.003999999999999999,0.003999999999999999
Striving,JAPA_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,0.7898310000000002,TTW,0.7898310000000002,0.7898310000000002
Striving,KORE_AALL,off-road,TRA_OT_CNS,co2,Mt,2045,0.6639999999999998,TTW,0.6639999999999998,0.6639999999999998
Striving,KORE_AALL,off-road,TRA_OT_AGR,co2,Mt,2045,0.11399999999999996,TTW,0.11399999999999996,0.11399999999999996
Striving,KORE_AALL,off-road,TRA_OT_RAI,co2,Mt,2045,0.019999999999999997,TTW,0.019999999999999997,0.019999999999999997
Striving,KORE_AALL,off-road,TRA_OT_OTHER,co2,Mt,2045,0.3909465000000001,TTW,0.3909465000000001,0.3909465000000001
Striving,LAME_REST,off-road,TRA_OT_CNS,co2,Mt,2045,3.111999999999999,TTW,3.111999999999999,3.111999999999999
Striving,LAME_REST,off-road,TRA_OT_AGR,co2,Mt,2045,1.4999999999999996,TTW,1.4999999999999996,1.4999999999999996
Striving,LAME_REST,off-road,TRA_OT_RAI,co2,Mt,2045,0.013999999999999999,TTW,0.013999999999999999,0.013999999999999999
Striving,LAME_REST,off-road,TRA_OT_OTHER,co2,Mt,2045,0.6300787500000001,TTW,0.6300787500000001,0.6300787500000001
Striving,MEXI_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,0.7759999999999998,TTW,0.7759999999999998,0.7759999999999998
Striving,MEXI_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,1.4779999999999995,TTW,1.4779999999999995,1.4779999999999995
Striving,MEXI_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,-0.05199999999999999,TTW,-0.05199999999999999,-0.05199999999999999
Striving,MEXI_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,0.007938000000000002,TTW,0.007938000000000002,0.007938000000000002
Striving,MIDD_EAST,off-road,TRA_OT_CNS,co2,Mt,2045,1.0599999999999998,TTW,1.0599999999999998,1.0599999999999998
Striving,MIDD_EAST,off-road,TRA_OT_AGR,co2,Mt,2045,2.2719999999999994,TTW,2.2719999999999994,2.2719999999999994
Striving,MIDD_EAST,off-road,TRA_OT_RAI,co2,Mt,2045,0.0,TTW,0.0,0.0
Striving,MIDD_EAST,off-road,TRA_OT_OTHER,co2,Mt,2045,0.7164045000000002,TTW,0.7164045000000002,0.7164045000000002
Striving,OCEA_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,1.6059999999999994,TTW,1.6059999999999994,1.6059999999999994
Striving,OCEA_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,1.4639999999999997,TTW,1.4639999999999997,1.4639999999999997
Striving,OCEA_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,0.8439999999999998,TTW,0.8439999999999998,0.8439999999999998
Striving,OCEA_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,1.3722817500000002,TTW,1.3722817500000002,1.3722817500000002
Striving,RUSS_PLUS,off-road,TRA_OT_CNS,co2,Mt,2045,3.6139999999999994,TTW,3.6139999999999994,3.6139999999999994
Striving,RUSS_PLUS,off-road,TRA_OT_AGR,co2,Mt,2045,0.4659999999999999,TTW,0.4659999999999999,0.4659999999999999
Striving,RUSS_PLUS,off-road,TRA_OT_RAI,co2,Mt,2045,1.3159999999999996,TTW,1.3159999999999996,1.3159999999999996
Striving,RUSS_PLUS,off-road,TRA_OT_OTHER,co2,Mt,2045,2.0569342500000007,TTW,2.0569342500000007,2.0569342500000007
Striving,SAFR_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,0.3459999999999999,TTW,0.3459999999999999,0.3459999999999999
Striving,SAFR_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,0.30799999999999994,TTW,0.30799999999999994,0.30799999999999994
Striving,SAFR_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,0.08999999999999998,TTW,0.08999999999999998,0.08999999999999998
Striving,SAFR_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,0.9972112500000003,TTW,0.9972112500000003,0.9972112500000003
Striving,SOEA_ASIA,off-road,TRA_OT_CNS,co2,Mt,2045,2.817999999999999,TTW,2.817999999999999,2.817999999999999
Striving,SOEA_ASIA,off-road,TRA_OT_AGR,co2,Mt,2045,3.8019999999999996,TTW,3.8019999999999996,3.8019999999999996
Striving,SOEA_ASIA,off-road,TRA_OT_RAI,co2,Mt,2045,0.6219999999999999,TTW,0.6219999999999999,0.6219999999999999
Striving,SOEA_ASIA,off-road,TRA_OT_OTHER,co2,Mt,2045,2.6185477500000007,TTW,2.6185477500000007,2.6185477500000007
Striving,SOUA_REST,off-road,TRA_OT_CNS,co2,Mt,2045,0.3559999999999999,TTW,0.3559999999999999,0.3559999999999999
Striving,SOUA_REST,off-road,TRA_OT_AGR,co2,Mt,2045,0.3999999999999999,TTW,0.3999999999999999,0.3999999999999999
Striving,SOUA_REST,off-road,TRA_OT_RAI,co2,Mt,2045,0.4539999999999999,TTW,0.4539999999999999,0.4539999999999999
Striving,SOUA_REST,off-road,TRA_OT_OTHER,co2,Mt,2045,0.20440350000000004,TTW,0.20440350000000004,0.20440350000000004
Striving,TURK_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,0.04599999999999999,TTW,0.04599999999999999,0.04599999999999999
Striving,TURK_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,0.5799999999999998,TTW,0.5799999999999998,0.5799999999999998
Striving,TURK_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,0.0019999999999999996,TTW,0.0019999999999999996,0.0019999999999999996
Striving,TURK_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,0.3244657500000001,TTW,0.3244657500000001,0.3244657500000001
Striving,UKRA_PLUS,off-road,TRA_OT_CNS,co2,Mt,2045,0.07399999999999998,TTW,0.07399999999999998,0.07399999999999998
Striving,UKRA_PLUS,off-road,TRA_OT_AGR,co2,Mt,2045,0.7999999999999998,TTW,0.7999999999999998,0.7999999999999998
Striving,UKRA_PLUS,off-road,TRA_OT_RAI,co2,Mt,2045,0.0019999999999999996,TTW,0.0019999999999999996,0.0019999999999999996
Striving,UKRA_PLUS,off-road,TRA_OT_OTHER,co2,Mt,2045,0.03969000000000002,TTW,0.03969000000000002,0.03969000000000002
Striving,USAM_WHOL,off-road,TRA_OT_CNS,co2,Mt,2045,2.6979999999999995,TTW,2.6979999999999995,2.6979999999999995
Striving,USAM_WHOL,off-road,TRA_OT_AGR,co2,Mt,2045,5.101999999999999,TTW,5.101999999999999,5.101999999999999
Striving,USAM_WHOL,off-road,TRA_OT_RAI,co2,Mt,2045,2.5499999999999994,TTW,2.5499999999999994,2.5499999999999994
Striving,USAM_WHOL,off-road,TRA_OT_OTHER,co2,Mt,2045,19.902550500000004,TTW,19.902550500000004,19.902550500000004
Striving,WEST_EURO,off-road,TRA_OT_CNS,co2,Mt,2045,2.4799999999999995,TTW,2.4799999999999995,2.4799999999999995
Striving,WEST_EURO,off-road,TRA_OT_AGR,co2,Mt,2045,2.1719999999999993,TTW,2.1719999999999993,2.1719999999999993
Striving,WEST_EURO,off-road,TRA_OT_RAI,co2,Mt,2045,0.25399999999999995,TTW,0.25399999999999995,0.25399999999999995
Striving,WEST_EURO,off-road,TRA_OT_OTHER,co2,Mt,2045,2.442919500000001,TTW,2.442919500000001,2.442919500000001
Striving,AFRI_EAST,off-road,TRA_OT_CNS,bc,kt,2045,0.5626666666666665,TTW,1.8005333333333329,0.5063999999999999
Striving,AFRI_EAST,off-road,TRA_OT_AGR,bc,kt,2045,0.019999999999999993,TTW,0.06399999999999997,0.01799999999999999
Striving,AFRI_EAST,off-road,TRA_OT_RAI,bc,kt,2045,0.04933333333333332,TTW,0.15786666666666663,0.04439999999999999
Striving,AFRI_EAST,off-road,TRA_OT_OTHER,bc,kt,2045,0.003210834,TTW,0.010274668800000001,0.0028897506
Striving,AFRI_NORT,off-road,TRA_OT_CNS,bc,kt,2045,0.5533333333333332,TTW,1.7706666666666664,0.4979999999999999
Striving,AFRI_NORT,off-road,TRA_OT_AGR,bc,kt,2045,0.9479999999999998,TTW,3.0335999999999994,0.8531999999999998
Striving,AFRI_NORT,off-road,TRA_OT_RAI,bc,kt,2045,0.033333333333333326,TTW,0.10666666666666665,0.029999999999999992
Striving,AFRI_NORT,off-road,TRA_OT_OTHER,bc,kt,2045,0.006421668,TTW,0.020549337600000002,0.0057795012
Striving,AFRI_WEST,off-road,TRA_OT_CNS,bc,kt,2045,1.0239999999999998,TTW,3.2767999999999993,0.9215999999999999
Striving,AFRI_WEST,off-road,TRA_OT_AGR,bc,kt,2045,0.06266666666666665,TTW,0.20053333333333329,0.056399999999999985
Striving,AFRI_WEST,off-road,TRA_OT_RAI,bc,kt,2045,0.21999999999999995,TTW,0.7039999999999997,0.19799999999999995
Striving,AFRI_WEST,off-road,TRA_OT_OTHER,bc,kt,2045,0.003210834,TTW,0.010274668800000001,0.0028897506
Striving,ASIA_STAN,off-road,TRA_OT_CNS,bc,kt,2045,0.2586666666666666,TTW,0.8277333333333331,0.23279999999999995
Striving,ASIA_STAN,off-road,TRA_OT_AGR,bc,kt,2045,0.08533333333333332,TTW,0.2730666666666666,0.07679999999999998
Striving,ASIA_STAN,off-road,TRA_OT_RAI,bc,kt,2045,0.04533333333333333,TTW,0.14506666666666668,0.040799999999999996
Striving,ASIA_STAN,off-road,TRA_OT_OTHER,bc,kt,2045,0.003210834,TTW,0.010274668800000001,0.0028897506
Striving,BRAZ_WHOL,off-road,TRA_OT_CNS,bc,kt,2045,0.06533333333333331,TTW,0.20906666666666662,0.058799999999999984
Striving,BRAZ_WHOL,off-road,TRA_OT_AGR,bc,kt,2045,1.6986666666666663,TTW,5.435733333333332,1.5287999999999997
Striving,BRAZ_WHOL,off-road,TRA_OT_RAI,bc,kt,2045,0.288,TTW,0.9216,0.2592
Striving,BRAZ_WHOL,off-road,TRA_OT_OTHER,bc,kt,2045,0.006421668,TTW,0.020549337600000002,0.0057795012
Striving,CANA_WHOL,off-road,TRA_OT_CNS,bc,kt,2045,0.06666666666666665,TTW,0.2133333333333333,0.059999999999999984
Striving,CANA_WHOL,off-road,TRA_OT_AGR,bc,kt,2045,0.06799999999999999,TTW,0.21759999999999996,0.06119999999999999
Striving,CANA_WHOL,off-road,TRA_OT_RAI,bc,kt,2045,0.001333333333333333,TTW,0.004266666666666666,0.0011999999999999997
Striving,CANA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2045,0.01605417,TTW,0.051373343999999994,0.014448753
Striving,CEAM_REST,off-road,TRA_OT_CNS,bc,kt,2045,0.16666666666666663,TTW,0.5333333333333332,0.14999999999999997
Striving,CEAM_REST,off-road,TRA_OT_AGR,bc,kt,2045,0.05333333333333332,TTW,0.17066666666666663,0.047999999999999994
Striving,CEAM_REST,off-road,TRA_OT_RAI,bc,kt,2045,0.0,TTW,0.0,0.0
Striving,CEAM_REST,off-road,TRA_OT_OTHER,bc,kt,2045,0.234390882,TTW,0.7500508224,0.21095179379999998
Striving,CENT_EURO,off-road,TRA_OT_CNS,bc,kt,2045,0.003999999999999999,TTW,0.012799999999999997,0.0035999999999999995
Striving,CENT_EURO,off-road,TRA_OT_AGR,bc,kt,2045,0.007999999999999998,TTW,0.025599999999999994,0.007199999999999999
Striving,CENT_EURO,off-road,TRA_OT_RAI,bc,kt,2045,0.003999999999999999,TTW,0.012799999999999997,0.0035999999999999995
Striving,CENT_EURO,off-road,TRA_OT_OTHER,bc,kt,2045,0.003210834,TTW,0.010274668800000001,0.0028897506
Striving,CHIN_PLUS,off-road,TRA_OT_CNS,bc,kt,2045,2.4573333333333327,TTW,7.863466666666665,2.2115999999999993
Striving,CHIN_PLUS,off-road,TRA_OT_AGR,bc,kt,2045,1.2093333333333331,TTW,3.869866666666666,1.0883999999999998
Striving,CHIN_PLUS,off-road,TRA_OT_RAI,bc,kt,2045,0.49333333333333323,TTW,1.5786666666666662,0.4439999999999999
Striving,CHIN_PLUS,off-road,TRA_OT_OTHER,bc,kt,2045,0.32429423399999996,TTW,1.0377415488,0.29186481059999997
Striving,INDI_WHOL,off-road,TRA_OT_CNS,bc,kt,2045,2.486666666666666,TTW,7.957333333333332,2.2379999999999995
Striving,INDI_WHOL,off-road,TRA_OT_AGR,bc,kt,2045,0.05333333333333332,TTW,0.17066666666666663,0.047999999999999994
Striving,INDI_WHOL,off-road,TRA_OT_RAI,bc,kt,2045,1.0479999999999998,TTW,3.3535999999999997,0.9431999999999998
Striving,INDI_WHOL,off-road,TRA_OT_OTHER,bc,kt,2045,0.01605417,TTW,0.051373343999999994,0.014448753
Striving,INDO_PLUS,off-road,TRA_OT_CNS,bc,kt,2045,0.8746666666666664,TTW,2.7989333333333324,0.7871999999999997
Striving,INDO_PLUS,off-road,TRA_OT_AGR,bc,kt,2045,0.5746666666666664,TTW,1.8389333333333324,0.5171999999999999
Striving,INDO_PLUS,off-road,TRA_OT_RAI,bc,kt,2045,0.0,TTW,0.0,0.0
Striving,INDO_PLUS,off-road,TRA_OT_OTHER,bc,kt,2045,0.009632502,TTW,0.0308240064,0.0086692518
Striving,JAPA_WHOL,off-road,TRA_OT_CNS,bc,kt,2045,0.018666666666666665,TTW,0.059733333333333326,0.0168
Striving,JAPA_WHOL,off-road,TRA_OT_AGR,bc,kt,2045,0.019999999999999993,TTW,0.06399999999999997,0.01799999999999999
Striving,JAPA_WHOL,off-road,TRA_OT_RAI,bc,kt,2045,0.0,TTW,0.0,0.0
Striving,JAPA_WHOL,off-road,TRA_OT_OTHER,bc,kt,2045,0.006421668,TTW,0.020549337600000002,0.0057795012
Striving,KORE_AALL,off-road,TRA_OT_CNS,bc,kt,2045,0.02533333333333333,TTW,0.08106666666666665,0.022799999999999997
Striving,KORE_AALL,off-road,TRA_OT_AGR,bc,kt,2045,0.003999999999999999,TTW,0.012799999999999997,0.0035999999999999995
Striving,KORE_AALL,off-road,TRA_OT_RAI,bc,kt,2045,0.0,TTW,0.0,0.0
Striving,KORE_AALL,off-road,TRA_OT_OTHER,bc,kt,2045,0.003210834,TTW,0.010274668800000001,0.0028897506
Striving,LAME_REST,off-road,TRA_OT_CNS,bc,kt,2045,1.761333333333333,TTW,5.636266666666666,1.5851999999999997
Striving,LAME_REST,off-road,TRA_OT_AGR,bc,kt,2045,0.7293333333333332,TTW,2.3338666666666663,0.6563999999999999
Striving,LAME_REST,off-road,TRA_OT_RAI,bc,kt,2045,0.005333333333333332,TTW,0.017066666666666664,0.004799999999999999
Striving,LAME_REST,off-road,TRA_OT_OTHER,bc,kt,2045,0.006421668,TTW,0.020549337600000002,0.0057795012
Striving,MEXI_WHOL,off-road,TRA_OT_CNS,bc,kt,2045,0.4306666666666666,TTW,1.378133333333333,0.38759999999999994
Striving,MEXI_WHOL,off-road,TRA_OT_AGR,bc,kt,2045,0.7039999999999998,TTW,2.2527999999999997,0.6335999999999999
Striving,MEXI_WHOL,off-road,TRA_OT_RAI,bc,kt,2045,-0.02133333333333333,TTW,-0.06826666666666666,-0.019199999999999995
Striving,MEXI_WHOL,off-road,TRA_OT_OTHER,bc,kt,2045,0.003210834,TTW,0.010274668800000001,0.0028897506
Striving,MIDD_EAST,off-road,TRA_OT_CNS,bc,kt,2045,0.5693333333333331,TTW,1.821866666666666,0.5123999999999999
Striving,MIDD_EAST,off-road,TRA_OT_AGR,bc,kt,2045,1.0013333333333332,TTW,3.2042666666666664,0.9011999999999999
Striving,MIDD_EAST,off-road,TRA_OT_RAI,bc,kt,2045,0.0,TTW,0.0,0.0
Striving,MIDD_EAST,off-road,TRA_OT_OTHER,bc,kt,2045,0.06421668,TTW,0.20549337599999998,0.057795012
Striving,OCEA_WHOL,off-road,TRA_OT_CNS,bc,kt,2045,0.296,TTW,0.9471999999999999,0.26639999999999997
