Scenario,CY,RTK,MJ,Fuel (kg),CO2,CH4,N2O,nvPM_mass,nvPM_num,SO2,H2O,OC,Sulphates,NOx,CO,HC,ConERF,Stock,CO2e,EnRoute,Payload,TechEff,AvoidancePenalty,Formation,ConERFLowerBound,ConERFUpperBound,FuelEff,NOxERF,H2OERF,nvPM_massERF,SO2ERF
Current Commitments,2001,,,208673000000.0,775.9853988910002,0.9004239950000001,0.0018008479899999654,0.018625167161960627,1.8980572208486157e+17,0.2504076,256.8689852139805,0.0041734599999999275,0.005096281394539355,3.20581336544025,0.7904753964991137,0.09520825731103044,0.021951279213861318,,,,,,,,0.0037105355015755277,0.06134661452111206,,0.011952108525500061,0.0013357187231126985,0.0018749955781945764,-0.004985615316
Current Commitments,2002,,,209095000000.0,777.5546763650002,0.9022449250000002,0.0018044898499999654,0.018662832890360314,1.9018956673519875e+17,0.250914,257.38845209163264,0.004181899999999928,0.005106587618863995,3.212296490905527,0.7920739771363912,0.09540079723993958,0.021405313722161895,,,,,,,,0.0036182481993254326,0.05982082031865098,,0.011976279308484737,0.0013384199508764897,0.0018787873870725728,-0.004995697740000001
Current Commitments,2003,,,208964000000.0,777.0675309880003,0.9016796600000002,0.0018033593199999654,0.01865114044860591,1.900704111683879e+17,0.2507568,257.2271957860108,0.004179279999999928,0.0051033882933035025,3.210283956697112,0.7915777352797956,0.09534102773594172,0.022289257851579328,,,,,,,,0.003767665736301662,0.06229115378930034,,0.011968776055946841,0.001337581418087256,0.0018776103089611568,-0.004992567888
Current Commitments,2004,,,222109000000.0,825.9494087030002,0.9584003350000002,0.0019168006699999632,0.019824401111671913,2.020268991510474e+17,0.26653080000000007,273.40821973562464,0.004442179999999922,0.005424419854316282,3.41222870608353,0.8413723856992598,0.1013385096447344,0.02527906887754963,,,,,,,,0.004273048581956483,0.07064669346943671,,0.012721678762898378,0.001421722742625248,0.0019957224599120114,-0.005306628228000001
Current Commitments,2005,,,233025000000.0,866.5423776750002,1.0055028750000001,0.0020110057499999616,0.02079871175435191,2.119559233289638e+17,0.27963000000000005,286.84542456133664,0.004660499999999919,0.005691014036135643,3.579929648213781,0.8827233483450467,0.10631899747405207,0.026734976855412797,,,,,,,,0.004519148054623072,0.07471547800932743,,0.013346911623231813,0.0014915962077189503,0.0020938063123106063,-0.0055674333000000015
Current Commitments,2006,,,235742000000.0,876.6459959140003,1.0172267300000002,0.002034453459999961,0.02104121835165509,2.1442726435968925e+17,0.28289040000000004,290.18995419778406,0.004714839999999918,0.00575736951360021,3.6216705294677096,0.8930156317371871,0.107558644362313,0.02784424007664279,,,,,,,,0.004706652414750151,0.07781550432543718,,0.013502532517472004,0.001508987761828477,0.0021182194514611182,-0.005632347864
Current Commitments,2007,,,242588000000.0,902.1039901960003,1.0467672200000002,0.00209353443999996,0.021652260002423433,2.206542797061546e+17,0.2911056,298.61713487173284,0.004851759999999916,0.005924564802051598,3.7268446454281072,0.9189490038765291,0.1106821712658957,0.02931748029233795,,,,,,,,0.004955681643043772,0.08193272677651789,,0.013894649058498269,0.0015528091013330108,0.002179733014443967,-0.005795912496000001
Current Commitments,2008,,,241466000000.0,897.9316458220002,1.0419257900000003,0.0020838515799999602,0.02155211557762617,2.19633725920187e+17,0.28975920000000005,297.235993078544,0.004829319999999916,0.005897162944960967,3.709607520375877,0.9146987491963741,0.11017025230799038,0.03001750864976402,,,,,,,,0.005074010968958356,0.0838890760798308,,0.013830384559662238,0.001545627164008429,0.0021696514751996265,-0.005769105672000001
Current Commitments,2009,,,228984000000.0,851.5152443280002,0.9880659600000001,0.001976131919999962,0.020438031165576732,2.0828029244741744e+17,0.2747808,281.8710983703599,0.00457967999999992,0.005592323390410832,3.517848344883958,0.8674156129060925,0.10447526796523265,0.0292611695050098,,,,,,,,0.0049461631464920615,0.08177535662373796,,0.013115456329295625,0.0014657297115258715,0.0020574965974386097,-0.005470885728
Current Commitments,2010,,,240546000000.0,894.5104721820002,1.0379559900000002,0.0020759119799999603,0.021470000719503633,2.1879690819907274e+17,0.28865520000000006,296.1035060466958,0.0048109199999999165,0.005874694399039951,3.695473692347311,0.9112136918828778,0.10975049701273824,0.032197310772398624,,,,,,,,0.005442473922012044,0.08998090695887706,,0.01377768996168617,0.0015397382314428184,0.002161384972432431,-0.005747125032000001
Current Commitments,2011,,,247680000000.0,921.0394425600003,1.0687392,0.002137478399999959,0.022106747891075553,2.2528588387562605e+17,0.29721600000000004,304.8852044001797,0.004953599999999914,0.006048923319257917,3.805072310994911,0.9382380384855753,0.1130054255739651,0.03393808616829679,,,,,,,,0.0057367259719185775,0.0948458023547029,,0.014186302202948418,0.0015854030628809344,0.002225486310194576,-0.005917570560000001
Current Commitments,2012,,,250361000000.0,931.0091887870002,1.080307715,0.0021606154299999587,0.022346041298278288,2.2772447986509046e+17,0.30043320000000007,308.1854193266852,0.005007219999999913,0.0061143995927516615,3.84626012941294,0.9483939500697962,0.11422864725502051,0.034788197033069394,,,,,,,,0.0058804245014339755,0.0972215829647223,,0.014339861134659113,0.001602564180498763,0.0022495759774976754,-0.005981625012000001
Current Commitments,2013,,,257476999999.99997,957.4712231590001,1.111013255,0.0022220265099999574,0.022981181874799982,2.3419708302101322e+17,0.30897240000000004,316.944960325198,0.00514953999999991,0.006288188910984216,3.95558221664259,0.9753501107685337,0.1174753632126446,0.03586764826290919,,,,,,,,0.006062889590211614,0.10023829455798137,,0.01474744239465661,0.0016481137936910294,0.0023135155793361146,-0.0061516404840000006
Current Commitments,2014,,,265577000000.0,987.5924258590003,1.145964755,0.002291929509999956,0.023704149647400564,2.4156471730473648e+17,0.31869240000000004,326.9157700621226,0.005311539999999907,0.006486009804419251,4.080021354720186,1.0060337675504023,0.1211710348338862,0.037311569485391494,,,,,,,,0.006306962881125601,0.1042735800541697,,0.015211383963793736,0.0016999620043230375,0.0023862967450038147,-0.0063451656840000014
Current Commitments,2015,,,280081000000.0,1041.5279720270003,1.2085495150000003,0.0024170990299999537,0.024998708236758448,2.5475733059499846e+17,0.33609720000000004,344.76967431204264,0.005601619999999903,0.0068402313153305755,4.302844226161845,1.0609764537188244,0.12778856831468718,0.03919428156805476,,,,,,,,0.0066252072054725835,0.10953514186403684,,0.016042125756233837,0.0017928023064226217,0.002516619958194473,-0.006691695252000001
Current Commitments,2016,,,293627000000.0,1091.9010352090004,1.2670005050000002,0.0025340010099999515,0.02620776026733221,2.670785619539262e+17,0.3523524,361.44431489184257,0.0058725399999998975,0.007171056231685015,4.510949481025931,1.11229013455428,0.1339690087815191,0.04129205689307296,,,,,,,,0.006979804754980952,0.11539773478912385,,0.016817996434694504,0.0018795104374375812,0.002638335226112333,-0.007015336284
Current Commitments,2017,,,310950993000.0,1156.3231962863313,1.3417535347950003,0.0026835070695899487,0.027754018123104806,2.8283619710920787e+17,0.37314119160000003,382.7695294704613,0.006219019859999892,0.007594148549354431,4.777095500406462,1.1779152524929823,0.14187318029962873,0.04329342095498367,,,,,,,,0.007318105422151535,0.1209908899044264,,0.017810258224341485,0.0019904015532463985,0.002793997004452961,-0.007429241124756
Current Commitments,2018,,,327120444636.0,1216.4520024932203,1.4115247186043403,0.002823049437208626,0.02919722706550626,2.9754367935888666e+17,0.39254453356320007,402.67354500292527,0.006542408892719886,0.007989044273920862,5.025504466427598,1.2391668456226175,0.1492505856752094,0.04415128815883689,,,,,,,,0.0074631150448037165,0.1233883469342589,,0.018736391652007238,0.0020939024340152113,0.0029392848486845154,-0.007815561663243313
Current Commitments,2019,,,292505677500.0,1087.7312102318929,1.2621619984125003,0.0025243239968249518,0.026107676312987528,2.6605862441144346e+17,0.35100681300000003,360.06400707687555,0.005850113549999898,0.007143670920724669,4.493722764309017,1.1080424463157876,0.13345739893688827,0.043868355487864705,,,,,,,,0.007415289507623408,0.12259764306080996,,0.01675377074084775,0.0018723328367997527,0.0026282597744284545,-0.006988545646830001
Current Commitments,2020,,,158440575300.0,589.1877388291254,0.6836710824195,0.0013673421648389738,0.014141658001752553,1.4411508821149541e+17,0.19012869036000005,195.03467048458722,0.0031688115059999447,0.00386948841508725,2.4340998304753483,0.6001896583737003,0.07228942441844463,0.024835219303106865,,,,,,,,0.004198022448523261,0.06940627971115759,,0.009074959150576569,0.0010141802865198536,0.0014236407110364295,-0.0037854622250676007
Current Commitments,2021,,,188909916700.0,702.4930732050391,0.8151462905605001,0.0016302925811209686,0.016861207617130905,1.7182952824866922e+17,0.22669190004000003,232.54133788073486,0.003778198333999934,0.004613620802510096,2.9021959516615197,0.7156107465079192,0.08619123680485222,0.03016219387826602,,,,,,,,0.005098467843278976,0.08429342376514502,,0.01082014360239023,0.0012092149569798212,0.0016974177708165682,-0.004513435729796401
Current Commitments,2022,,,231566994700.0,861.1205414800652,0.9992115821305001,0.0019984231642609616,0.020668577082230816,2.1062974433709587e+17,0.27788039364000006,285.0506722845802,0.004631339893999919,0.005655406145878975,3.5575305219366737,0.8772002700473499,0.1056537741640731,0.036973011856443215,,,,,,,,0.006249734776589963,0.10332742269568844,,0.013263401837220424,0.001482263495879817,0.002080705654868176,-0.005532598637372401
Current Commitments,2023,1076937632512.1694,11615863382044.725,269197297382.2647,1001.0551062646144,1.1615863382044724,0.0023231726764089,0.0240272803059941,2.448576836147176e+17,0.3230367568587177,331.37222640652345,0.0053839459476452,0.0065744259109205,4.135639464082358,1.019747836973329,0.1228228163519221,0.0409175141854956,31609.255041993387,1033.2844808044356,1.0,1.0,1.0,1.0,0.0,0.0069164939110077,0.1143510109567864,10.786013072036893,0.01541874278456792,0.001723135577313922,0.0024188263084044264,-0.0064316618290570695
Current Commitments,2024,1198347322705.4666,12554695373775.648,290954701593.87366,1079.212602199146,1.2527577231768294,0.0025034062575308,0.0258831686381518,2.638203205374563e+17,0.3478010332180216,357.84894263335514,0.0058141262657643,0.0070997340578197,4.492414159241649,1.1016089191714291,0.1327204318661201,0.0452139231806048,32587.616609305576,1113.9710421778616,0.99500999,1.0,0.9746971613205142,1.0,1.0,0.0076427376050688,0.1263580627499945,10.476674947152512,0.016748891919781364,0.0018608145016934465,0.002605658586802742,-0.00692471857137081
Current Commitments,2025,1292041079394.611,13362679586764.836,309679712323.6347,1146.9849514813636,1.3316768302810302,0.0026612019837851,0.027527677436489,2.804979598223791e+17,0.3695590751156689,380.878457890815,0.0061883067691699,0.0075566957744168,4.809709992022903,1.1739971247654524,0.1414400286767429,0.0487001745204602,33594.36523400953,1183.9330694065811,0.99401498,1.0,0.9621425078045334,1.0,1.0,0.0082320362622414,0.1361009900293655,10.34230242356222,0.01793185355721582,0.001980567981032238,0.0027712112875313477,-0.007357921185552968
Current Commitments,2026,1332579229192.233,13581029129468.818,314739956650.4941,1162.6895883289392,1.3504216993163158,0.0026977355167504,0.0279013025499742,2.8441769166668173e+17,0.3744667761818612,387.1024135646507,0.0062894252569991,0.0076801526750517,4.918255200456026,1.1935409662408385,0.1438032314515706,0.0497683322593034,34661.586006780475,1200.1575403464158,0.993020965,0.996,0.9526362541935336,1.0,1.0,0.0084125923552439,0.1390861400251424,10.191535956703458,0.018336538410395835,0.0020129325505361833,0.002808824127705903,-0.007455633513780857
Current Commitments,2027,1374480003826.4983,13820623130814.4,320292540690.9479,1180.1301909694137,1.371216748942408,0.0027383453106219,0.0283179632321455,2.8877306975350746e+17,0.3799368903871589,393.9318543408651,0.0064003821328826,0.0078156268972164,5.035809111400208,1.2148692466038489,0.1463853774093728,0.0508632964502655,35768.71207463877,1218.174854810447,0.992027944,0.992016,0.9444264854223278,1.0,1.0,0.0085976796781254,0.1421462052488109,10.055164929528498,0.01877481005663338,0.0020484456425724985,0.0028507693585800875,-0.007564543487608334
Current Commitments,2028,1417787752236.6846,14071370769844.486,326103609961.6335,1198.3141251618536,1.3929335904584046,0.0027806833042538,0.0287552180225358,2.933309423870908e+17,0.3856430237038352,401.07911376686354,0.006516504299989,0.007957415243466,5.158749815377205,1.2371869872922638,0.1490914749448943,0.0519821857812978,36917.1884743672,1236.9610453643834,0.991035916,0.988047936,0.9366892865363756,1.0,1.0,0.0087868111881701,0.1452731333796909,9.924878210892755,0.019233165072547624,0.0020856113915876905,0.0028947877983286786,-0.007678152601943359
Current Commitments,2029,1462549755849.577,14329094325989.76,332076345909.3803,1216.848907671411,1.41509686644484,0.0028245532433366,0.0292037548326021,2.9799934636483565e+17,0.3914651592970609,408.425136329962,0.0066358570403366,0.0081031535943058,5.285609459588967,1.260134359448274,0.1518771907677707,0.0531253212932744,38108.59299776795,1256.1106454741418,0.99004488,0.984095744,0.9291129341551504,1.0,1.0,0.0089800411525369,0.1484678216215651,9.797338017855106,0.0197061309199893,0.002123810708915802,0.0029399419989980533,-0.007794071321604482
Current Commitments,2030,1508815856878.4995,14593228769973.71,338197653997.07324,1235.8286787327722,1.4378170015918077,0.0028695255829563,0.0296634428001491,3.0278552673546323e+17,0.3974341635262357,415.9538985032152,0.0067581786867597,0.0082525167127038,5.4162724824386705,1.2835945590437556,0.1547263973607573,0.0542969817927935,39344.61911583053,1275.7206816602163,0.989054835,0.980159361,0.9216838550364984,1.0,1.0,0.009178092839498,0.1517422278333099,9.671974683620297,0.020193276755178957,0.002162960272216719,0.00298621878669101,-0.007912914195807353
Current Commitments,2031,1556639632499.5896,14863296877704.809,344455959829.7581,1253.3474536823178,1.458664241277092,0.0029228529419627,0.0300921256506854,3.073129437685449e+17,0.4029372664674194,423.65119323105057,0.0068832379489805,0.0084052201758523,5.550612970602472,1.307457278696628,0.157628928702926,0.055452053543732,40627.13519952589,1293.8210598982105,0.98806578,0.976238724,0.9143658198187028,1.0,1.0,0.0093733404465722,0.1549702739420899,9.548322275360496,0.020694133140398346,0.002202986204801463,0.0030293742892544993,-0.008022480975366321
Current Commitments,2032,1606139856319.836,15139605501101.678,350858323441.69696,1271.2706600424567,1.4799926446553542,0.0029774122743349,0.0305302784723961,3.1194611915317274e+17,0.4085675605344699,431.525699716967,0.0070111759071411,0.0085614365408018,5.688782147883894,1.3317695783282344,0.1605903476909001,0.0566384661700559,41961.5876458895,1312.3392935279758,0.987077715,0.972333769,0.9071167468272648,1.0,1.0,0.009573885759973,0.1582859075022568,9.426081696142704,0.021209263877436692,0.002243933638528228,0.0030734831338161154,-0.008134580130241296
Current Commitments,2033,1657383632843.8694,15422473595177.156,357412089916.05426,1289.623543317178,1.5018317166253723,0.0030332662901476,0.0309786375856249,3.166920460694218e+17,0.4143331311098908,439.58644949124806,0.0071421393374947,0.0087213451983726,5.830947369121934,1.3565671305882931,0.1636151188573694,0.0578573003727681,43350.583149748905,1331.3014477065983,0.986090637,0.968444434,0.8999366991912172,1.0,1.0,0.0097799114560446,0.1616921487181091,9.305313078731242,0.02173929290879156,0.0022858495373544894,0.0031186194457448586,-0.008249372640397925
Current Commitments,2034,1710441026936.1565,15712661899990.594,364134845294.0551,1308.467903949956,1.524253566555929,0.0030905646463987,0.0314387967839116,3.2156662879902637e+17,0.4202537984358143,447.855069276113,0.0072764796606014,0.0088853754548323,5.977449867923117,1.3819232815862164,0.1667121726431417,0.0591097197590663,44796.88391290831,1350.7713251087443,0.985104546,0.964570656,0.8928517871621301,1.0,1.0,0.0099916142251838,0.165192249489525,9.186321920806616,0.022285492442365534,0.0023288463602357872,0.0031649436722363806,-0.008367253126857063
Current Commitments,2035,1765385066687.138,16008800477988.318,370987794145.9631,1327.6701932515332,1.5471328692685988,0.0031491119480753,0.0319068595107821,3.26531208672081e+17,0.426279691332687,456.31394304750035,0.0074133430839659,0.0090524873400555,6.122231045266357,1.407531609322655,0.1698488142495157,0.0603969183473599,46303.40146768622,1370.6119148574635,0.984119442,0.960712374,0.885828153367575,1.0,1.0,0.0102091958983477,0.1687895467057301,9.06816352991469,0.022825274440503918,0.0023728325038470015,0.003212063546950434,-0.008487228654433798
Current Commitments,2036,1822292429465.4253,16309930033337.66,377948607491.4485,1347.0769043501923,1.5703660108098034,0.0032086861465284,0.0323812162706286,3.3156570029633197e+17,0.4323852147859366,464.9357723295137,0.0075522829425493,0.0092221364667313,6.262659048815971,1.433273871239225,0.173011523493422,0.0617201512819805,47873.24074119273,1390.6668311622211,0.983135322,0.956869524,0.8788124310444001,1.0,1.0,0.0104328686389169,0.1724875480828232,8.95022652216265,0.02334882667112911,0.002417666016113471,0.0032598170419641816,-0.008608789626387997
Current Commitments,2037,1881250598190.109,16610160163906.455,384880664809.00446,1366.2577451387167,1.5933776058400846,0.0032680936206905,0.0328507553122563,3.3654814660451686e+17,0.4384150180723817,473.5526587170814,0.0076905687276304,0.0093909908351979,6.389711456157026,1.4585247616545862,0.1761269895440964,0.0630809720287049,49510.10777355957,1410.4898055760157,0.982152187,0.953042046,0.8715208186505276,1.0,1.0,0.0106628950370511,0.1762905950473444,8.829318209858146,0.023822511189802824,0.0024624738253288233,0.0033070855372848416,-0.00872884300982112
