Scenario,Sector,Sub-Sector,Species,Units,Year,ems,Source
BAU,off-road,TRA_OT_CNS,bc,kt,2020,115.69,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2020,104.56,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2020,35.66,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2020,3.7406241227177497,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2020,15.11,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2020,14.3,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2020,4.74,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2020,11.44,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2021,260.238,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2021,244.442,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2021,81.158,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2021,63.91389421634785,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2021,113.292,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2021,102.302,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2021,34.586,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2021,3.658212661358875,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2021,15.187999999999999,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2021,14.336,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2021,4.702,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2021,11.312,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2022,261.38599999999997,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2022,244.784,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2022,80.266,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2022,64.82974232715917,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2022,110.894,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2022,100.044,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2022,33.512,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2022,3.575801200000001,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2022,15.266,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2022,14.372,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2022,4.664,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2022,11.184,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2023,262.534,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2023,245.126,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2023,79.374,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2023,65.74559043797046,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2023,108.496,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2023,97.786,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2023,32.437999999999995,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2023,3.4933897386411257,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2023,15.344,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2023,14.408000000000001,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2023,4.626,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2023,11.056000000000001,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2024,263.68199999999996,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2024,245.468,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2024,78.482,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2024,66.66143854878177,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2024,106.098,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2024,95.52799999999999,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2024,31.363999999999997,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2024,3.410978277282251,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2024,15.422,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2024,14.444,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2024,4.588,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2024,10.928,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2025,264.83,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2025,245.81,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2025,77.59,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2025,67.5772866595931,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2025,103.7,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2025,93.27,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2025,30.29,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2025,3.3285668159233763,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2025,15.5,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2025,14.48,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2025,4.55,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2025,10.8,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2026,263.606,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2026,245.01,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2026,76.83200000000001,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2026,68.73292887670206,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2026,101.738,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2026,92.006,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2026,29.742,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2026,3.264350092786591,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2026,15.468,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2026,14.450000000000001,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2026,4.516,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2026,10.76,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2027,262.382,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2027,244.21,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2027,76.074,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2027,69.88857109381102,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2027,99.776,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2027,90.742,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2027,29.194,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2027,3.2001333696498055,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2027,15.436,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2027,14.42,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2027,4.482,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2027,10.72,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2028,261.15799999999996,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2028,243.41,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2028,75.316,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2028,71.04421331091999,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2028,97.81400000000001,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2028,89.478,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2028,28.646,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2028,3.1359166465130204,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2028,15.404,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2028,14.39,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2028,4.4479999999999995,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2028,10.68,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2029,259.93399999999997,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2029,242.61,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2029,74.55799999999999,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2029,72.19985552802896,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2029,95.852,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2029,88.214,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2029,28.098,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2029,3.071699923376235,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2029,15.372,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2029,14.36,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2029,4.414,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2029,10.64,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2030,258.71,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2030,241.81,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2030,73.8,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2030,73.35549774513792,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2030,93.89,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2030,86.95,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2030,27.55,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2030,3.0074832002394496,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2030,15.34,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2030,14.33,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2030,4.38,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2030,10.6,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2031,261.662,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2031,240.796,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2031,73.12,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2031,74.68610697222131,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2031,95.092,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2031,86.364,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2031,27.18,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2031,2.9646720514815925,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2031,15.526,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2031,14.28,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2031,4.344,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2031,10.6,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2032,264.614,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2032,239.782,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2032,72.44,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2032,76.0167161993047,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2032,96.294,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2032,85.778,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2032,26.81,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2032,2.921860902723736,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2032,15.712,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2032,14.23,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2032,4.308,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2032,10.6,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2033,267.56600000000003,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2033,238.768,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2033,71.76,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2033,77.3473254263881,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2033,97.49600000000001,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2033,85.192,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2033,26.44,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2033,2.879049753965879,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2033,15.898,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2033,14.18,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2033,4.272,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2033,10.6,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2034,270.51800000000003,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2034,237.75400000000002,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2034,71.08,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2034,78.6779346534715,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2034,98.69800000000001,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2034,84.606,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2034,26.07,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2034,2.8362386052080217,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2034,16.084,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2034,14.13,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2034,4.236,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2034,10.6,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2035,273.47,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2035,236.74,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2035,70.4,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2035,80.00854388055488,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2035,99.9,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2035,84.02,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2035,25.7,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2035,2.7934274564501647,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2035,16.27,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2035,14.08,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2035,4.2,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2035,10.6,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2036,276.19,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2036,235.84,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2036,69.58200000000001,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2036,81.53661115103095,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2036,101.08200000000001,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2036,83.586,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2036,25.622,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2036,2.772021882071236,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2036,16.46,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2036,14.03,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2036,4.148,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2036,10.608,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2037,278.91,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2037,234.94,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2037,68.76400000000001,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2037,83.06467842150704,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2037,102.26400000000001,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2037,83.152,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2037,25.544,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2037,2.750616307692308,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2037,16.65,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2037,13.98,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2037,4.096,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2037,10.616,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2038,281.63,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2038,234.04000000000002,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2038,67.946,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2038,84.59274569198311,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2038,103.446,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2038,82.71799999999999,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2038,25.465999999999998,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2038,2.7292107333133795,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2038,16.84,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2038,13.93,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2038,4.0440000000000005,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2038,10.624,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2039,284.35,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2039,233.14000000000001,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2039,67.128,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2039,86.1208129624592,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2039,104.628,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2039,82.28399999999999,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2039,25.387999999999998,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2039,2.707805158934451,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2039,17.029999999999998,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2039,13.88,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2039,3.992,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2039,10.632,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2040,287.07,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2040,232.24,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2040,66.31,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2040,87.64888023293527,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2040,105.81,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2040,81.85,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2040,25.31,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2040,2.6863995845555224,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2040,17.22,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2040,13.83,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2040,3.94,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2040,10.64,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2041,286.628,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2041,231.774,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2041,65.296,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2041,89.29138717345134,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2041,105.73,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2041,81.524,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2041,25.148,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2041,2.6756967973660584,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2041,17.204,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2041,13.816,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2041,3.884,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2041,10.624,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2042,286.186,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2042,231.308,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2042,64.282,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2042,90.9338941139674,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2042,105.65,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2042,81.198,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2042,24.986,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2042,2.664994010176594,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2042,17.188,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2042,13.802,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2042,3.828,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2042,10.608,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2043,285.744,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2043,230.842,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2043,63.268,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2043,92.57640105448345,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2043,105.57,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2043,80.872,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2043,24.823999999999998,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2043,2.65429122298713,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2043,17.172,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2043,13.788,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2043,3.7720000000000002,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2043,10.592,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2044,285.302,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2044,230.376,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2044,62.254000000000005,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2044,94.21890799499951,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2044,105.49,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2044,80.54599999999999,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2044,24.662,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2044,2.6435884357976653,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2044,17.156,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2044,13.774,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2044,3.716,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2044,10.576,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2045,284.86,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2045,229.91,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2045,61.24,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2045,95.86141493551558,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2045,105.41,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2045,80.22,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2045,24.5,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2045,2.6328856486082013,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2045,17.14,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2045,13.76,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2045,3.66,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2045,10.56,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2046,283.818,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2046,228.174,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2046,60.026,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2046,97.56511071694898,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2046,105.286,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2046,79.762,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2046,24.18,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2046,2.633955927327148,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2046,17.088,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2046,13.668,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2046,3.5900000000000003,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2046,10.56,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2047,282.776,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2047,226.438,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2047,58.812000000000005,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2047,99.26880649838238,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2047,105.162,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2047,79.304,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2047,23.86,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2047,2.635026206046094,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2047,17.036,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2047,13.576,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2047,3.52,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2047,10.56,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2048,281.734,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2048,224.702,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2048,57.598,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2048,100.97250227981576,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2048,105.038,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2048,78.846,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2048,23.54,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2048,2.6360964847650408,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2048,16.983999999999998,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2048,13.484,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2048,3.45,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2048,10.56,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2049,280.692,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2049,222.96599999999998,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2049,56.384,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2049,102.67619806124915,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2049,104.914,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2049,78.388,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2049,23.22,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2049,2.6371667634839873,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2049,16.932,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2049,13.392000000000001,TTW
BAU,off-road,TRA_OT_RAI,ch4,kt,2049,3.38,TTW
BAU,off-road,TRA_OT_OTHER,ch4,kt,2049,10.56,TTW
BAU,off-road,TRA_OT_CNS,co2,Mt,2050,279.65,TTW
BAU,off-road,TRA_OT_AGR,co2,Mt,2050,221.23,TTW
BAU,off-road,TRA_OT_RAI,co2,Mt,2050,55.17,TTW
BAU,off-road,TRA_OT_OTHER,co2,Mt,2050,104.37989384268255,TTW
BAU,off-road,TRA_OT_CNS,bc,kt,2050,104.79,TTW
BAU,off-road,TRA_OT_AGR,bc,kt,2050,77.93,TTW
BAU,off-road,TRA_OT_RAI,bc,kt,2050,22.9,TTW
BAU,off-road,TRA_OT_OTHER,bc,kt,2050,2.6382370422029333,TTW
BAU,off-road,TRA_OT_CNS,ch4,kt,2050,16.88,TTW
BAU,off-road,TRA_OT_AGR,ch4,kt,2050,13.3,TTW
