Scenario,Sector,Year,Source,Species,ems,Units
SLCP Forward lower,Aviation,1961,WTW,nox,8.804905121875558e-05,Mt
SLCP Forward lower,Aviation,1962,WTW,nox,9.696541083584476e-05,Mt
SLCP Forward lower,Aviation,1963,WTW,nox,0.000102315226606,Mt
SLCP Forward lower,Aviation,1964,WTW,nox,0.000106996315405,Mt
SLCP Forward lower,Aviation,1965,WTW,nox,0.0001143523120891,Mt
SLCP Forward lower,Aviation,1966,WTW,nox,0.0001239373986775,Mt
SLCP Forward lower,Aviation,1967,WTW,nox,0.0001462282977202,Mt
SLCP Forward lower,Aviation,1968,WTW,nox,0.0001656213798874,Mt
SLCP Forward lower,Aviation,1969,WTW,nox,0.0001734231945523,Mt
SLCP Forward lower,Aviation,1970,WTW,nox,0.0001738690125332,Mt
SLCP Forward lower,Aviation,1971,WTW,nox,0.0002006180913845,Mt
SLCP Forward lower,Aviation,1972,WTW,nox,0.0002139926308101,Mt
SLCP Forward lower,Aviation,1973,WTW,nox,0.0002215715364846,Mt
SLCP Forward lower,Aviation,1974,WTW,nox,0.0002139926308101,Mt
SLCP Forward lower,Aviation,1975,WTW,nox,0.0002142155398005,Mt
SLCP Forward lower,Aviation,1976,WTW,nox,0.0002148842667718,Mt
SLCP Forward lower,Aviation,1977,WTW,nox,0.0002275900792262,Mt
SLCP Forward lower,Aviation,1978,WTW,nox,0.0002356148028815,Mt
SLCP Forward lower,Aviation,1979,WTW,nox,0.0002454227984603,Mt
SLCP Forward lower,Aviation,1980,WTW,nox,0.0002472060703837,Mt
SLCP Forward lower,Aviation,1981,WTW,nox,0.0002436395265369,Mt
SLCP Forward lower,Aviation,1982,WTW,nox,0.000246314434422,Mt
SLCP Forward lower,Aviation,1983,WTW,nox,0.0002496580692784,Mt
SLCP Forward lower,Aviation,1984,WTW,nox,0.0002663762435605,Mt
SLCP Forward lower,Aviation,1985,WTW,nox,0.0002750696941872,Mt
SLCP Forward lower,Aviation,1986,WTW,nox,0.0002895587785649,Mt
SLCP Forward lower,Aviation,1987,WTW,nox,0.0003022645910193,Mt
SLCP Forward lower,Aviation,1988,WTW,nox,0.0003151933124641,Mt
SLCP Forward lower,Aviation,1989,WTW,nox,0.0003265616709758,Mt
SLCP Forward lower,Aviation,1990,WTW,nox,0.0003334249050457,Mt
SLCP Forward lower,Aviation,1991,WTW,nox,0.0003224480638847,Mt
SLCP Forward lower,Aviation,1992,WTW,nox,0.0003231957006386,Mt
SLCP Forward lower,Aviation,1993,WTW,nox,0.0003249593565709,Mt
SLCP Forward lower,Aviation,1994,WTW,nox,0.0003404603586016,Mt
SLCP Forward lower,Aviation,1995,WTW,nox,0.0003487495414832,Mt
SLCP Forward lower,Aviation,1996,WTW,nox,0.0003645342620769,Mt
SLCP Forward lower,Aviation,1997,WTW,nox,0.0003756337923463,Mt
SLCP Forward lower,Aviation,1998,WTW,nox,0.0003830411472617,Mt
SLCP Forward lower,Aviation,1999,WTW,nox,0.0003953963238742,Mt
SLCP Forward lower,Aviation,2000,WTW,nox,0.0004158739028615,Mt
SLCP Forward lower,Aviation,2001,WTW,nox,0.000400029754731,Mt
SLCP Forward lower,Aviation,2002,WTW,nox,0.000400838736039,Mt
SLCP Forward lower,Aviation,2003,WTW,nox,0.0004005876067704,Mt
SLCP Forward lower,Aviation,2004,WTW,nox,0.0004257867994112,Mt
SLCP Forward lower,Aviation,2005,WTW,nox,0.000446712960451,Mt
SLCP Forward lower,Aviation,2006,WTW,nox,0.0004519214965031,Mt
SLCP Forward lower,Aviation,2007,WTW,nox,0.0004650453970599,Mt
SLCP Forward lower,Aviation,2008,WTW,nox,0.0004628945036295,Mt
SLCP Forward lower,Aviation,2009,WTW,nox,0.0004389662934703,Mt
SLCP Forward lower,Aviation,2010,WTW,nox,0.0004611308476972,Mt
SLCP Forward lower,Aviation,2011,WTW,nox,0.0004748068492415,Mt
SLCP Forward lower,Aviation,2012,WTW,nox,0.0004799463726702,Mt
SLCP Forward lower,Aviation,2013,WTW,nox,0.0004935878679027,Mt
SLCP Forward lower,Aviation,2014,WTW,nox,0.0005091157081759,Mt
SLCP Forward lower,Aviation,2015,WTW,nox,0.0005369201273514,Mt
SLCP Forward lower,Aviation,2016,WTW,nox,0.0005628880439367,Mt
SLCP Forward lower,Aviation,2017,WTW,nox,0.0005960984385289,Mt
SLCP Forward lower,Aviation,2018,WTW,nox,0.0006270955573324,Mt
SLCP Forward lower,Aviation,2019,WTW,nox,0.0005607384492855,Mt
SLCP Forward lower,Aviation,2020,WTW,nox,0.0003037333266723,Mt
SLCP Forward lower,Aviation,2021,WTW,nox,0.0003621435817942,Mt
SLCP Forward lower,Aviation,2022,WTW,nox,0.0004439179390416,Mt
SLCP Forward lower,Aviation,2023,WTW,nox,0.0005160558809528,Mt
SLCP Forward lower,Aviation,2024,WTW,nox,0.0005605751581314,Mt
SLCP Forward lower,Aviation,2025,WTW,nox,0.0006001681598741,Mt
SLCP Forward lower,Aviation,2026,WTW,nox,0.0006137127141438,Mt
SLCP Forward lower,Aviation,2027,WTW,nox,0.0006283813978138,Mt
SLCP Forward lower,Aviation,2028,WTW,nox,0.0006437208467833,Mt
SLCP Forward lower,Aviation,2029,WTW,nox,0.0006595478234916,Mt
SLCP Forward lower,Aviation,2030,WTW,nox,0.0006758495003341,Mt
SLCP Forward lower,Aviation,2031,WTW,nox,0.0006922852891337,Mt
SLCP Forward lower,Aviation,2032,WTW,nox,0.0007091896914334,Mt
SLCP Forward lower,Aviation,2033,WTW,nox,0.0007265894905204,Mt
SLCP Forward lower,Aviation,2034,WTW,nox,0.0007445453477877,Mt
SLCP Forward lower,Aviation,2035,WTW,nox,0.0007620652827156,Mt
SLCP Forward lower,Aviation,2036,WTW,nox,0.0007764249974452,Mt
SLCP Forward lower,Aviation,2037,WTW,nox,0.0007885369792333,Mt
SLCP Forward lower,Aviation,2038,WTW,nox,0.0007969123138527,Mt
SLCP Forward lower,Aviation,2039,WTW,nox,0.0008018044514827,Mt
SLCP Forward lower,Aviation,2040,WTW,nox,0.0008050473772691,Mt
SLCP Forward lower,Aviation,2041,WTW,nox,0.0008052974610653,Mt
SLCP Forward lower,Aviation,2042,WTW,nox,0.0008042516864385,Mt
SLCP Forward lower,Aviation,2043,WTW,nox,0.0008015738616005,Mt
SLCP Forward lower,Aviation,2044,WTW,nox,0.0007967362929908,Mt
SLCP Forward lower,Aviation,2045,WTW,nox,0.0007895875221191,Mt
SLCP Forward lower,Aviation,2046,WTW,nox,0.000778866243013,Mt
SLCP Forward lower,Aviation,2047,WTW,nox,0.0007660667368377,Mt
SLCP Forward lower,Aviation,2048,WTW,nox,0.0007512531826276,Mt
SLCP Forward lower,Aviation,2049,WTW,nox,0.0007361363844306,Mt
SLCP Forward lower,Aviation,2050,WTW,nox,0.0007218830729104,Mt
SLCP Forward upper,Aviation,1940,WTW,nox,0.0008335002096445,Mt
SLCP Forward upper,Aviation,1941,WTW,nox,0.0008984482779285,Mt
SLCP Forward upper,Aviation,1942,WTW,nox,0.0009742210242598,Mt
SLCP Forward upper,Aviation,1943,WTW,nox,0.0010499937705912,Mt
SLCP Forward upper,Aviation,1944,WTW,nox,0.0011365911949698,Mt
SLCP Forward upper,Aviation,1945,WTW,nox,0.0012231886193485,Mt
SLCP Forward upper,Aviation,1946,WTW,nox,0.0013314353998218,Mt
SLCP Forward upper,Aviation,1947,WTW,nox,0.0014288575022478,Mt
SLCP Forward upper,Aviation,1948,WTW,nox,0.0015479289607684,Mt
SLCP Forward upper,Aviation,1949,WTW,nox,0.0016670004192891,Mt
SLCP Forward upper,Aviation,1950,WTW,nox,0.0018077212339044,Mt
SLCP Forward upper,Aviation,1951,WTW,nox,0.0019484420485197,Mt
SLCP Forward upper,Aviation,1952,WTW,nox,0.0020999875411824,Mt
SLCP Forward upper,Aviation,1953,WTW,nox,0.0022731823899397,Mt
SLCP Forward upper,Aviation,1954,WTW,nox,0.0024572019167443,Mt
SLCP Forward upper,Aviation,1955,WTW,nox,0.0026520461215963,Mt
SLCP Forward upper,Aviation,1956,WTW,nox,0.0028685396825429,Mt
SLCP Forward upper,Aviation,1957,WTW,nox,0.0030958579215369,Mt
SLCP Forward upper,Aviation,1958,WTW,nox,0.0033448255166255,Mt
SLCP Forward upper,Aviation,1959,WTW,nox,0.0036046177897615,Mt
SLCP Forward upper,Aviation,1960,WTW,nox,0.0038968840970395,Mt
SLCP Forward upper,Aviation,1961,WTW,nox,0.0042757478286961,Mt
SLCP Forward upper,Aviation,1962,WTW,nox,0.0047087349505894,Mt
SLCP Forward upper,Aviation,1963,WTW,nox,0.0049685272237254,Mt
SLCP Forward upper,Aviation,1964,WTW,nox,0.0051958454627193,Mt
SLCP Forward upper,Aviation,1965,WTW,nox,0.0055530598382813,Mt
SLCP Forward upper,Aviation,1966,WTW,nox,0.0060185209943166,Mt
SLCP Forward upper,Aviation,1967,WTW,nox,0.0071009887990498,Mt
SLCP Forward upper,Aviation,1968,WTW,nox,0.0080427357891677,Mt
SLCP Forward upper,Aviation,1969,WTW,nox,0.0084215995208243,Mt
SLCP Forward upper,Aviation,1970,WTW,nox,0.0084432488769189,Mt
SLCP Forward upper,Aviation,1971,WTW,nox,0.0097422102425988,Mt
SLCP Forward upper,Aviation,1972,WTW,nox,0.0103916909254387,Mt
SLCP Forward upper,Aviation,1973,WTW,nox,0.010759729979048,Mt
SLCP Forward upper,Aviation,1974,WTW,nox,0.0103916909254387,Mt
SLCP Forward upper,Aviation,1975,WTW,nox,0.010402515603486,Mt
SLCP Forward upper,Aviation,1976,WTW,nox,0.010434989637628,Mt
SLCP Forward upper,Aviation,1977,WTW,nox,0.011051996286326,Mt
SLCP Forward upper,Aviation,1978,WTW,nox,0.0114416846960299,Mt
SLCP Forward upper,Aviation,1979,WTW,nox,0.0119179705301125,Mt
SLCP Forward upper,Aviation,1980,WTW,nox,0.0120045679544912,Mt
SLCP Forward upper,Aviation,1981,WTW,nox,0.0118313731057339,Mt
SLCP Forward upper,Aviation,1982,WTW,nox,0.0119612692423019,Mt
SLCP Forward upper,Aviation,1983,WTW,nox,0.0121236394130118,Mt
SLCP Forward upper,Aviation,1984,WTW,nox,0.0129354902665617,Mt
SLCP Forward upper,Aviation,1985,WTW,nox,0.0133576527104077,Mt
SLCP Forward upper,Aviation,1986,WTW,nox,0.0140612567834843,Mt
SLCP Forward upper,Aviation,1987,WTW,nox,0.0146782634321822,Mt
SLCP Forward upper,Aviation,1988,WTW,nox,0.0153060947589275,Mt
SLCP Forward upper,Aviation,1989,WTW,nox,0.0158581533393414,Mt
SLCP Forward upper,Aviation,1990,WTW,nox,0.0161914386816119,Mt
SLCP Forward upper,Aviation,1991,WTW,nox,0.0156583925657203,Mt
SLCP Forward upper,Aviation,1992,WTW,nox,0.0156946985358911,Mt
SLCP Forward upper,Aviation,1993,WTW,nox,0.0157803433886016,Mt
SLCP Forward upper,Aviation,1994,WTW,nox,0.0165330871701418,Mt
SLCP Forward upper,Aviation,1995,WTW,nox,0.0169356179778811,Mt
SLCP Forward upper,Aviation,1996,WTW,nox,0.01770213940964,Mt
SLCP Forward upper,Aviation,1997,WTW,nox,0.0182411434283289,Mt
SLCP Forward upper,Aviation,1998,WTW,nox,0.0186008518097129,Mt
SLCP Forward upper,Aviation,1999,WTW,nox,0.0192008312398424,Mt
SLCP Forward upper,Aviation,2000,WTW,nox,0.0201952424535962,Mt
SLCP Forward upper,Aviation,2001,WTW,nox,0.0194258351626698,Mt
SLCP Forward upper,Aviation,2002,WTW,nox,0.0194651200842392,Mt
SLCP Forward upper,Aviation,2003,WTW,nox,0.0194529250019511,Mt
SLCP Forward upper,Aviation,2004,WTW,nox,0.0206766223811678,Mt
SLCP Forward upper,Aviation,2005,WTW,nox,0.0216928171770241,Mt
SLCP Forward upper,Aviation,2006,WTW,nox,0.0219457487692136,Mt
SLCP Forward upper,Aviation,2007,WTW,nox,0.0225830581840571,Mt
SLCP Forward upper,Aviation,2008,WTW,nox,0.0224786087006428,Mt
SLCP Forward upper,Aviation,2009,WTW,nox,0.0213166314707164,Mt
SLCP Forward upper,Aviation,2010,WTW,nox,0.0223929638479323,Mt
SLCP Forward upper,Aviation,2011,WTW,nox,0.0230570838253635,Mt
SLCP Forward upper,Aviation,2012,WTW,nox,0.0233066640972296,Mt
SLCP Forward upper,Aviation,2013,WTW,nox,0.023969108414499,Mt
SLCP Forward upper,Aviation,2014,WTW,nox,0.0247231554872761,Mt
SLCP Forward upper,Aviation,2015,WTW,nox,0.0260733652087033,Mt
SLCP Forward upper,Aviation,2016,WTW,nox,0.027334392572634,Mt
SLCP Forward upper,Aviation,2017,WTW,nox,0.0289471217344195,Mt
SLCP Forward upper,Aviation,2018,WTW,nox,0.0304523720646093,Mt
SLCP Forward upper,Aviation,2019,WTW,nox,0.0272300061592064,Mt
SLCP Forward upper,Aviation,2020,WTW,nox,0.0147495866684064,Mt
SLCP Forward upper,Aviation,2021,WTW,nox,0.017586045642742,Mt
SLCP Forward upper,Aviation,2022,WTW,nox,0.0215570882105354,Mt
SLCP Forward upper,Aviation,2023,WTW,nox,0.0250601770482242,Mt
SLCP Forward upper,Aviation,2024,WTW,nox,0.0272220765814568,Mt
SLCP Forward upper,Aviation,2025,WTW,nox,0.0291447513734013,Mt
SLCP Forward upper,Aviation,2026,WTW,nox,0.0298024881429372,Mt
SLCP Forward upper,Aviation,2027,WTW,nox,0.0305148137328629,Mt
SLCP Forward upper,Aviation,2028,WTW,nox,0.0312597123401396,Mt
SLCP Forward upper,Aviation,2029,WTW,nox,0.0320282857700446,Mt
SLCP Forward upper,Aviation,2030,WTW,nox,0.0328199111015944,Mt
SLCP Forward upper,Aviation,2031,WTW,nox,0.0336180490406165,Mt
SLCP Forward upper,Aviation,2032,WTW,nox,0.0344389433083911,Mt
SLCP Forward upper,Aviation,2033,WTW,nox,0.03528389452747,Mt
SLCP Forward upper,Aviation,2034,WTW,nox,0.0361558484742764,Mt
SLCP Forward upper,Aviation,2035,WTW,nox,0.0370066336069955,Mt
SLCP Forward upper,Aviation,2036,WTW,nox,0.0377039553637431,Mt
SLCP Forward upper,Aviation,2037,WTW,nox,0.0382921250159408,Mt
SLCP Forward upper,Aviation,2038,WTW,nox,0.0386988394361168,Mt
SLCP Forward upper,Aviation,2039,WTW,nox,0.0389364064122483,Mt
SLCP Forward upper,Aviation,2040,WTW,nox,0.0390938860522635,Mt
SLCP Forward upper,Aviation,2041,WTW,nox,0.0391060303653929,Mt
SLCP Forward upper,Aviation,2042,WTW,nox,0.0390552465292498,Mt
SLCP Forward upper,Aviation,2043,WTW,nox,0.0389252087426021,Mt
SLCP Forward upper,Aviation,2044,WTW,nox,0.0386902916913377,Mt
SLCP Forward upper,Aviation,2045,WTW,nox,0.0383431404033938,Mt
SLCP Forward upper,Aviation,2046,WTW,nox,0.0378225046302177,Mt
SLCP Forward upper,Aviation,2047,WTW,nox,0.037200948123024,Mt
SLCP Forward upper,Aviation,2048,WTW,nox,0.0364815874783347,Mt
SLCP Forward upper,Aviation,2049,WTW,nox,0.035747501009793,Mt
SLCP Forward upper,Aviation,2050,WTW,nox,0.0350553462967004,Mt
Current Commitments,Aviation,1940,WTW,ch4,0.0386343023255814,Mt
Current Commitments,Aviation,1941,WTW,ch4,0.0416447674418604,Mt
Current Commitments,Aviation,1942,WTW,ch4,0.045156976744186,Mt
Current Commitments,Aviation,1943,WTW,ch4,0.0486691860465116,Mt
Current Commitments,Aviation,1944,WTW,ch4,0.0526831395348837,Mt
Current Commitments,Aviation,1945,WTW,ch4,0.0566970930232558,Mt
Current Commitments,Aviation,1946,WTW,ch4,0.0617145348837209,Mt
Current Commitments,Aviation,1947,WTW,ch4,0.0662302325581395,Mt
Current Commitments,Aviation,1948,WTW,ch4,0.0717494186046511,Mt
Current Commitments,Aviation,1949,WTW,ch4,0.0772686046511628,Mt
Current Commitments,Aviation,1950,WTW,ch4,0.0837912790697674,Mt
Current Commitments,Aviation,1951,WTW,ch4,0.0903139534883721,Mt
