timebounds,scenario,Vizcon Scenario,Pollutant Group,Actual Pollutant,Attributable Warming,Global Temperature Anomaly
2012.0,ssp119_GHG Forward,GHG Forward,non-CO2,All,0.042454562230041404,1.284036123204815
2012.0,ssp119_GHG Forward lower,GHG Forward lower,non-CO2,All,0.0202060646896427,1.2617876256644163
2012.0,ssp119_GHG Forward upper,GHG Forward upper,non-CO2,All,0.07815671662197299,1.3197382775967466
2012.0,ssp119_Historical Trends lower,Historical Trends lower,non-CO2,All,0.0202060646896427,1.2617876256644163
2012.0,ssp119_Historical Trends upper,Historical Trends upper,non-CO2,All,0.07815671662197299,1.3197382775967466
2012.0,ssp119_N2O_Aviation_BAU,Historical Trends,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_Current Commitments,Current Commitments,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_GHG Forward,GHG Forward,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_SLCP Forward,SLCP Forward,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,N2O,1.305779820093278e-05,1.284036123204815
2012.0,ssp119_N2O_Aviation_zero,zero,non-CO2,N2O,0.0,1.284023065406614
2012.0,ssp119_NOx aviation_Aviation_BAU,Historical Trends,non-CO2,NOx aviation,0.008021371771450791,1.284036123204815
2012.0,ssp119_NOx aviation_Aviation_Current Commitments,Current Commitments,non-CO2,NOx aviation,0.008021371771450791,1.284036123204815
2012.0,ssp119_NOx aviation_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,NOx aviation,0.0002684709094709081,1.276283222342835
2012.0,ssp119_NOx aviation_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,NOx aviation,0.013037171951611803,1.289051923384976
2012.0,ssp119_NOx aviation_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,NOx aviation,0.008021371771450791,1.284036123204815
2012.0,ssp119_NOx aviation_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,NOx aviation,0.0002684709094709081,1.276283222342835
2012.0,ssp119_NOx aviation_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,NOx aviation,0.013037171951611803,1.289051923384976
2012.0,ssp119_NOx aviation_Aviation_GHG Forward,GHG Forward,non-CO2,NOx aviation,0.008021371771450791,1.284036123204815
2012.0,ssp119_NOx aviation_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,NOx aviation,0.0002684709094709081,1.276283222342835
2012.0,ssp119_NOx aviation_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,NOx aviation,0.013037171951611803,1.289051923384976
2012.0,ssp119_NOx aviation_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,NOx aviation,0.0002684709094709081,1.276283222342835
2012.0,ssp119_NOx aviation_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,NOx aviation,0.013037171951611803,1.289051923384976
2012.0,ssp119_NOx aviation_Aviation_SLCP Forward,SLCP Forward,non-CO2,NOx aviation,0.008021371771450791,1.284036123204815
2012.0,ssp119_NOx aviation_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,NOx aviation,0.0002684709094709081,1.276283222342835
2012.0,ssp119_NOx aviation_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,NOx aviation,0.013037171951611803,1.289051923384976
2012.0,ssp119_NOx aviation_Aviation_zero,zero,non-CO2,NOx aviation,0.0,1.2760147514333642
2012.0,ssp119_SLCP Forward,SLCP Forward,non-CO2,All,0.042454562230041404,1.284036123204815
2012.0,ssp119_SLCP Forward lower,SLCP Forward lower,non-CO2,All,0.0202060646896427,1.2617876256644163
2012.0,ssp119_SLCP Forward upper,SLCP Forward upper,non-CO2,All,0.07815671662197299,1.3197382775967466
2012.0,ssp119_Stratospheric water vapour_Aviation_BAU,Historical Trends,non-CO2,Stratospheric water vapour,0.000896434332193996,1.284036123204815
2012.0,ssp119_Stratospheric water vapour_Aviation_Current Commitments,Current Commitments,non-CO2,Stratospheric water vapour,0.000896434332193996,1.284036123204815
2012.0,ssp119_Stratospheric water vapour_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,Stratospheric water vapour,0.000362021628791398,1.2835017105014124
2012.0,ssp119_Stratospheric water vapour_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,Stratospheric water vapour,0.001430847035820415,1.2845705359084414
2012.0,ssp119_Stratospheric water vapour_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,Stratospheric water vapour,0.000896434332193996,1.284036123204815
2012.0,ssp119_Stratospheric water vapour_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,Stratospheric water vapour,0.000362021628791398,1.2835017105014124
2012.0,ssp119_Stratospheric water vapour_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,Stratospheric water vapour,0.001430847035820415,1.2845705359084414
2012.0,ssp119_Stratospheric water vapour_Aviation_GHG Forward,GHG Forward,non-CO2,Stratospheric water vapour,0.000896434332193996,1.284036123204815
2012.0,ssp119_Stratospheric water vapour_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,Stratospheric water vapour,0.000362021628791398,1.2835017105014124
2012.0,ssp119_Stratospheric water vapour_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,Stratospheric water vapour,0.001430847035820415,1.2845705359084414
2012.0,ssp119_Stratospheric water vapour_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,Stratospheric water vapour,0.000362021628791398,1.2835017105014124
2012.0,ssp119_Stratospheric water vapour_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,Stratospheric water vapour,0.001430847035820415,1.2845705359084414
2012.0,ssp119_Stratospheric water vapour_Aviation_SLCP Forward,SLCP Forward,non-CO2,Stratospheric water vapour,0.000896434332193996,1.284036123204815
2012.0,ssp119_Stratospheric water vapour_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,Stratospheric water vapour,0.000362021628791398,1.2835017105014124
2012.0,ssp119_Stratospheric water vapour_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,Stratospheric water vapour,0.001430847035820415,1.2845705359084414
2012.0,ssp119_Stratospheric water vapour_Aviation_zero,zero,non-CO2,Stratospheric water vapour,0.0,1.283139688872621
2012.0,ssp119_Sulfur_Aviation_BAU,Historical Trends,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_Current Commitments,Current Commitments,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_GHG Forward,GHG Forward,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_SLCP Forward,SLCP Forward,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,Sulfur,-0.0012010604403291936,1.284036123204815
2012.0,ssp119_Sulfur_Aviation_zero,zero,non-CO2,Sulfur,0.0,1.2852371836451442
2012.0,ssp119_contrails_Aviation_BAU,Historical Trends,non-CO2,contrails,0.01680111205398216,1.284036123204815
2012.0,ssp119_contrails_Aviation_Current Commitments,Current Commitments,non-CO2,contrails,0.01680111205398216,1.284036123204815
2012.0,ssp119_contrails_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,contrails,0.002839989297801715,1.2700750004486345
2012.0,ssp119_contrails_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,contrails,0.04695314152558416,1.314188152676417
2012.0,ssp119_contrails_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,contrails,0.01680111205398216,1.284036123204815
2012.0,ssp119_contrails_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,contrails,0.002839989297801715,1.2700750004486345
2012.0,ssp119_contrails_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,contrails,0.04695314152558416,1.314188152676417
2012.0,ssp119_contrails_Aviation_GHG Forward,GHG Forward,non-CO2,contrails,0.01680111205398216,1.284036123204815
2012.0,ssp119_contrails_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,contrails,0.002839989297801715,1.2700750004486345
2012.0,ssp119_contrails_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,contrails,0.04695314152558416,1.314188152676417
2012.0,ssp119_contrails_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,contrails,0.002839989297801715,1.2700750004486345
2012.0,ssp119_contrails_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,contrails,0.04695314152558416,1.314188152676417
2012.0,ssp119_contrails_Aviation_SLCP Forward,SLCP Forward,non-CO2,contrails,0.01680111205398216,1.284036123204815
2012.0,ssp119_contrails_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,contrails,0.002839989297801715,1.2700750004486345
2012.0,ssp119_contrails_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,contrails,0.04695314152558416,1.314188152676417
2012.0,ssp119_contrails_Aviation_zero,zero,non-CO2,contrails,0.0,1.2672350111508328
2012.0,ssp119_zero_tra,zero,,All,0.0,1.2415815609747736
2013.0,ssp119,,,,,1.3607581799716013
2013.0,ssp119_BAU,Historical Trends,non-CO2,All,0.04384200582269582,1.3607581799716013
2013.0,ssp119_BC_Aviation_BAU,Historical Trends,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_Current Commitments,Current Commitments,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_GHG Forward,GHG Forward,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_SLCP Forward,SLCP Forward,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,BC,0.0004111902654309052,1.3607581799716013
2013.0,ssp119_BC_Aviation_zero,zero,non-CO2,BC,0.0,1.3603469897061704
2013.0,ssp119_CH4_Aviation_BAU,Historical Trends,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_Current Commitments,Current Commitments,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_Full Breakthrough upper,Full Breakthrough upper,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_GHG Forward,GHG Forward,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_GHG Forward lower,GHG Forward lower,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_GHG Forward upper,GHG Forward upper,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_Historical Trends lower,Historical Trends lower,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_Historical Trends upper,Historical Trends upper,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_SLCP Forward,SLCP Forward,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_SLCP Forward lower,SLCP Forward lower,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_SLCP Forward upper,SLCP Forward upper,non-CO2,CH4,0.0012343017436744486,1.3607581799716013
2013.0,ssp119_CH4_Aviation_zero,zero,non-CO2,CH4,0.0,1.3595238782279269
2013.0,ssp119_CO2 FFI_Aviation_BAU,Historical Trends,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_Current Commitments,Current Commitments,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_Current Commitments lower,Current Commitments lower,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_Current Commitments upper,Current Commitments upper,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_Full Breakthrough,Full Breakthrough,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_Full Breakthrough lower,Full Breakthrough lower,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_Full Breakthrough upper,Full Breakthrough upper,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_GHG Forward,GHG Forward,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_GHG Forward lower,GHG Forward lower,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_GHG Forward upper,GHG Forward upper,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_Historical Trends lower,Historical Trends lower,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_Historical Trends upper,Historical Trends upper,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_SLCP Forward,SLCP Forward,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_SLCP Forward lower,SLCP Forward lower,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_SLCP Forward upper,SLCP Forward upper,CO2,CO2 FFI,0.016825767880395803,1.3607581799716013
2013.0,ssp119_CO2 FFI_Aviation_zero,zero,CO2,CO2 FFI,0.0,1.3439324120912055
2013.0,ssp119_Current Commitments,Current Commitments,non-CO2,All,0.04384200582269582,1.3607581799716013
2013.0,ssp119_Current Commitments lower,Current Commitments lower,non-CO2,All,0.020851214994202172,1.3377673891431077
2013.0,ssp119_Current Commitments upper,Current Commitments upper,non-CO2,All,0.08090117057603607,1.3978173447249416
2013.0,ssp119_Full Breakthrough,Full Breakthrough,non-CO2,All,0.04384200582269582,1.3607581799716013
2013.0,ssp119_Full Breakthrough lower,Full Breakthrough lower,non-CO2,All,0.020851214994202172,1.3377673891431077
2013.0,ssp119_Full Breakthrough upper,Full Breakthrough upper,non-CO2,All,0.08090117057603607,1.3978173447249416
2013.0,ssp119_GHG Forward,GHG Forward,non-CO2,All,0.04384200582269582,1.3607581799716013
2013.0,ssp119_GHG Forward lower,GHG Forward lower,non-CO2,All,0.020851214994202172,1.3377673891431077
2013.0,ssp119_GHG Forward upper,GHG Forward upper,non-CO2,All,0.08090117057603607,1.3978173447249416
2013.0,ssp119_Historical Trends lower,Historical Trends lower,non-CO2,All,0.020851214994202172,1.3377673891431077
2013.0,ssp119_Historical Trends upper,Historical Trends upper,non-CO2,All,0.08090117057603607,1.3978173447249416
2013.0,ssp119_N2O_Aviation_BAU,Historical Trends,non-CO2,N2O,1.3418598096226475e-05,1.3607581799716013
2013.0,ssp119_N2O_Aviation_Current Commitments,Current Commitments,non-CO2,N2O,1.3418598096226475e-05,1.3607581799716013
2013.0,ssp119_N2O_Aviation_Current Commitments lower,Current Commitments lower,non-CO2,N2O,1.3418598096226475e-05,1.3607581799716013
2013.0,ssp119_N2O_Aviation_Current Commitments upper,Current Commitments upper,non-CO2,N2O,1.3418598096226475e-05,1.3607581799716013
2013.0,ssp119_N2O_Aviation_Full Breakthrough,Full Breakthrough,non-CO2,N2O,1.3418598096226475e-05,1.3607581799716013
2013.0,ssp119_N2O_Aviation_Full Breakthrough lower,Full Breakthrough lower,non-CO2,N2O,1.3418598096226475e-05,1.3607581799716013
